dt-timestamp(s),dt-x,dt-y,dt-z,pt-timestamp(s),pt-x,pt-y,pt-z,operation
14430.0,0.0,-0.0,471,14730.0,0.0,0.0,471,Match
14440.0,0.0,-0.0,471,14740.0,0.0,0.0,471,Match
14450.0,0.0,-0.0,471,14750.0,0.0,0.0,471,Match
14460.0,0.0,-0.0,471,14760.0,0.0,0.0,471,Match
14470.0,0.0,-0.0,471,14770.0,0.0,0.0,471,Match
14480.0,0.0,-0.0,471,14780.0,0.0,0.0,471,Match
14490.0,0.0,-0.0,471,14790.0,0.0,0.0,471,Match
14500.0,0.0,-0.0,471,14800.0,0.0,0.0,471,Match
14510.0,0.0,-0.0,471,14810.0,0.0,0.0,471,Match
14520.0,0.0,-0.0,471,14820.0,0.0,0.0,471,Match
14530.0,0.0,-0.0,471,14830.0,0.0,0.0,471,Match
14540.0,0.0,-0.0,471,14840.0,0.0,0.0,471,Match
14550.0,0.0,-0.0,471,14850.0,0.0,0.0,471,Match
14560.0,0.0,-0.0,471,14860.0,0.0,0.0,471,Match
14570.0,0.0,-0.0,471,14870.0,0.0,0.0,471,Match
14580.0,0.0,-0.0,471,14880.0,0.0,0.0,471,Match
14590.0,0.0,-0.0,471,14890.0,0.0,0.0,471,Match
14600.0,0.0,-0.0,471,14900.0,0.0,0.0,471,Match
14610.0,0.0,-0.0,471,14910.0,0.0,0.0,471,Match
14620.0,0.0,-0.0,471,14920.0,0.0,0.0,471,Match
14630.0,0.0,-0.0,471,14930.0,0.0,0.0,471,Match
14640.0,0.0,-0.0,471,14940.0,0.0,0.0,471,Match
14650.0,0.0,-0.0,471,14950.0,0.0,0.0,471,Match
14660.0,0.0,-0.0,471,14960.0,0.0,0.0,471,Match
14670.0,0.0,-0.0,471,14970.0,0.0,0.0,471,Match
14680.0,0.0,-0.0,471,14980.0,0.0,0.0,471,Match
14690.0,0.0,-0.0,471,14990.0,0.0,0.0,471,Match
14700.0,0.0,0.0,471,15000.0,0.0,0.0,471,Match
14710.0,0.0,0.0,471,15010.0,0.0,0.0,471,Match
14720.0,0.0,0.0,471,15020.0,0.0,0.0,471,Match
14730.0,0.0,0.0,471,15030.0,0.0,0.0,471,Match
14740.0,0.0,0.0,471,15040.0,0.0,0.0,471,Match
14750.0,0.0,0.0,471,15050.0,0.0,0.0,471,Match
14760.0,0.0,0.0,471,15060.0,0.0,0.0,471,Match
14770.0,0.0,0.0,471,15070.0,0.0,0.0,471,Match
14780.0,0.0,0.0,471,15080.0,0.0,0.0,471,Match
14790.0,0.0,0.0,471,15090.0,0.0,0.0,471,Match
14800.0,0.0,0.0,471,15100.0,0.0,0.0,471,Match
14810.0,0.0,0.0,471,15110.0,0.0,0.0,471,Match
14820.0,0.0,0.0,471,15120.0,0.0,0.0,471,Match
14830.0,0.0,0.0,471,15130.0,0.0,0.0,471,Match
14840.0,0.0,0.0,471,15140.0,0.0,0.0,471,Match
14850.0,0.0,0.0,471,15150.0,0.0,0.0,471,Match
14860.0,0.0,0.0,471,15160.0,0.0,0.0,471,Match
14870.0,0.0,0.0,471,15170.0,0.0,0.0,471,Match
14880.0,0.0,0.0,471,15180.0,0.0,0.0,471,Match
14890.0,0.0,0.0,471,15190.0,0.0,0.0,471,Match
14900.0,0.0,0.0,471,15200.0,0.0,0.0,471,Match
14910.0,0.0,0.0,471,15210.0,0.0,0.0,471,Match
14920.0,0.0,0.0,471,15220.0,0.0,0.0,471,Match
14930.0,0.0,0.0,471,15230.0,0.0,0.0,471,Match
14940.0,0.0,0.0,471,15240.0,0.0,0.0,471,Match
14950.0,0.0,0.0,471,15250.0,0.0,0.0,471,Match
14960.0,0.0,0.0,471,15260.0,0.0,0.0,471,Match
14970.0,0.0,0.0,471,15270.0,0.0,0.0,471,Match
14980.0,0.0,0.0,471,15280.0,0.0,0.0,471,Match
14990.0,0.0,0.0,471,15290.0,0.0,0.0,471,Match
15000.0,0.0,0.0,471,15300.0,0.0,0.0,471,Match
15010.0,0.0,0.0,471,15310.0,0.0,0.0,471,Match
15020.0,0.0,0.0,471,15320.0,0.0,0.0,471,Match
15030.0,0.0,0.0,471,15330.0,0.0,0.0,471,Match
15040.0,0.0,0.0,471,15340.0,0.0,0.0,471,Match
15050.0,0.0,0.0,471,15350.0,0.0,0.0,471,Match
15060.0,0.0,0.0,471,15360.0,0.0,0.0,471,Match
15070.0,0.0,0.0,471,15370.0,0.0,0.0,471,Match
15080.0,0.0,0.0,471,15380.0,0.0,0.0,471,Match
15090.0,0.0,0.0,471,15390.0,0.0,0.0,471,Match
15100.0,0.0,0.0,471,15400.0,0.0,0.0,471,Match
15110.0,0.0,0.0,471,15410.0,0.0,0.0,471,Match
15120.0,0.0,0.0,471,15420.0,0.0,0.0,471,Match
15130.0,0.0,0.0,471,15430.0,0.0,0.0,471,Match
15140.0,0.0,0.0,471,15440.0,0.0,0.0,471,Match
15150.0,0.0,0.0,471,15450.0,0.0,0.0,471,Match
15160.0,0.0,0.0,471,15460.0,0.0,0.0,471,Match
15170.0,0.0,0.0,471,15470.0,0.0,0.0,471,Match
15180.0,0.0,0.0,471,15480.0,0.0,0.0,471,Match
15190.0,0.0,0.0,471,15490.0,0.0,0.0,471,Match
15200.0,0.0,0.0,471,15500.0,0.0,0.0,471,Match
15210.0,0.0,0.0,471,15510.0,0.0,0.0,471,Match
15220.0,0.0,0.0,471,15520.0,0.0,0.0,471,Match
15230.0,0.0,0.0,471,15530.0,0.0,0.0,471,Match
15240.0,0.0,0.0,471,15540.0,0.0,0.0,471,Match
15250.0,0.0,0.0,471,15550.0,0.0,0.0,471,Match
15260.0,0.0,0.0,471,15560.0,0.0,0.0,471,Match
15270.0,0.0,0.0,471,15570.0,0.0,0.0,471,Match
15280.0,0.0,0.0,471,15580.0,0.0,0.0,471,Match
15290.0,0.0,0.0,471,15590.0,0.0,0.0,471,Match
15300.0,0.0,0.0,471,15600.0,0.0,0.0,471,Match
15310.0,0.0,0.0,471,15610.0,0.0,0.0,471,Match
15320.0,0.0,0.0,471,15620.0,0.0,0.0,471,Match
15330.0,0.0,0.0,471,15630.0,0.0,0.0,471,Match
15340.0,0.0,0.0,471,15640.0,0.0,0.0,471,Match
15350.0,0.0,0.0,471,15650.0,0.0,0.0,471,Match
15360.0,0.0,0.0,471,15660.0,0.0,0.0,471,Match
15370.0,0.0,0.0,471,15670.0,0.0,0.0,471,Match
15380.0,0.0,0.0,471,15680.0,0.0,0.0,471,Match
15390.0,0.0,0.0,471,15690.0,0.0,0.0,471,Match
15400.0,0.0,0.0,471,15700.0,0.0,0.0,471,Match
15410.0,0.0,0.0,471,15710.0,0.0,0.0,471,Match
15420.0,0.0,0.0,471,15720.0,0.0,0.0,471,Match
15430.0,0.0,0.0,471,15730.0,0.0,0.0,471,Match
15440.0,0.0,0.0,471,15740.0,0.0,0.0,471,Match
15450.0,0.0,0.0,471,15750.0,0.0,0.0,471,Match
15460.0,0.0,0.0,471,15760.0,0.0,0.0,471,Match
15470.0,0.0,0.0,471,15770.0,0.0,0.0,471,Match
15480.0,0.0,0.0,471,15780.0,0.0,0.0,471,Match
15490.0,0.0,0.0,471,15790.0,0.0,0.0,471,Match
15500.0,0.0,0.0,471,15800.0,0.0,0.0,471,Match
15510.0,0.0,0.0,471,15810.0,0.0,0.0,471,Match
15520.0,0.0,0.0,471,15820.0,0.0,0.0,471,Match
15530.0,0.0,0.0,471,15830.0,0.0,0.0,471,Match
15540.0,0.0,0.0,471,15840.0,0.0,0.0,471,Match
15550.0,0.0,0.0,471,15850.0,0.0,0.0,471,Match
15560.0,0.0,0.0,471,15860.0,0.0,0.0,471,Match
15570.0,0.0,0.0,471,15870.0,0.0,0.0,471,Match
15580.0,0.0,0.0,471,15880.0,0.0,0.0,471,Match
15590.0,0.0,0.0,471,15890.0,0.0,0.0,471,Match
15600.0,0.0,0.0,471,15900.0,0.0,0.0,471,Match
15610.0,0.0,0.0,471,15910.0,0.0,0.0,471,Match
15620.0,0.0,0.0,471,15920.0,0.0,0.0,471,Match
15630.0,0.0,0.0,471,15930.0,0.0,0.0,471,Match
15640.0,0.0,0.0,471,15940.0,0.0,0.0,471,Match
15650.0,0.0,0.0,471,15950.0,0.0,0.0,471,Match
15660.0,0.0,0.0,471,15960.0,0.0,0.0,471,Match
15670.0,0.0,0.0,471,15970.0,0.0,0.0,471,Match
15680.0,0.0,0.0,471,15980.0,0.0,0.0,471,Match
15690.0,0.0,0.0,471,15990.0,0.0,0.0,471,Match
15700.0,0.0,0.0,471,16000.0,0.0,0.0,471,Match
15710.0,0.0,0.0,471,16010.0,0.0,0.0,471,Match
15720.0,0.0,0.0,471,16020.0,0.0,0.0,471,Match
15730.0,0.0,0.0,471,16030.0,0.0,0.0,471,Match
15740.0,0.0,0.0,471,16040.0,0.0,0.0,471,Match
15750.0,0.0,0.0,471,16050.0,0.0,0.0,471,Match
15760.0,0.0,0.0,471,16060.0,0.0,0.0,471,Match
15770.0,0.0,0.0,471,16070.0,0.0,0.0,471,Match
15780.0,0.0,0.0,471,16080.0,0.0,0.0,471,Match
15790.0,0.0,0.0,471,16090.0,0.0,0.0,471,Match
15800.0,0.0,0.0,471,16100.0,0.0,0.0,471,Match
15810.0,0.0,0.0,471,16110.0,0.0,0.0,471,Match
15820.0,0.0,0.0,471,16120.0,0.0,0.0,471,Match
15830.0,0.0,0.0,471,16130.0,0.0,0.0,471,Match
15840.0,0.0,0.0,471,16140.0,0.0,0.0,471,Match
15850.0,0.0,0.0,471,16150.0,0.0,0.0,471,Match
15860.0,0.0,0.0,471,16160.0,0.0,0.0,471,Match
15870.0,0.0,0.0,471,16170.0,0.0,0.0,471,Match
15880.0,0.0,0.0,471,16180.0,0.0,0.0,471,Match
15890.0,0.0,0.0,471,16190.0,0.0,0.0,471,Match
15900.0,0.0,0.0,471,16200.0,0.0,0.0,471,Match
15910.0,0.0,0.0,471,16210.0,0.0,0.0,471,Match
15920.0,0.0,0.0,471,16220.0,0.0,0.0,471,Match
15930.0,0.0,0.0,471,16230.0,0.0,0.0,471,Match
15940.0,0.0,0.0,471,16240.0,0.0,0.0,471,Match
15950.0,0.0,0.0,471,16250.0,0.0,0.0,471,Match
15960.0,0.0,0.0,471,16260.0,0.0,0.0,471,Match
15970.0,0.0,0.0,471,16270.0,0.0,0.0,471,Match
15980.0,0.0,0.0,471,16280.0,0.0,0.0,471,Match
15990.0,0.0,0.0,471,16290.0,0.0,0.0,471,Match
16000.0,0.0,0.0,471,16300.0,0.0,0.0,471,Match
16010.0,0.0,0.0,471,16310.0,0.0,0.0,471,Match
16020.0,0.0,0.0,471,16320.0,0.0,0.0,471,Match
16030.0,0.0,0.0,471,16330.0,0.0,0.0,471,Match
16040.0,0.0,0.0,471,16340.0,0.0,0.0,471,Match
16050.0,0.0,0.0,471,16350.0,0.0,0.0,471,Match
16060.0,0.0,0.0,471,16360.0,0.0,0.0,471,Match
16070.0,0.0,0.0,471,16370.0,0.0,0.0,471,Match
16080.0,0.0,0.0,471,16380.0,0.0,0.0,471,Match
16090.0,0.0,0.0,471,16390.0,0.0,0.0,471,Match
16100.0,0.0,0.0,471,16400.0,0.0,0.0,471,Match
