dt-timestamp(s),dt-s1,dt-s2,dt-s3,dt-s4,dt-s5,dt-s6,pt-timestamp(s),pt-s1,pt-s2,pt-s3,pt-s4,pt-s5,pt-s6,operation
1900.0,90.0,90.0,180.0,172.0,90.0,10.0,2090.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1910.0,90.0,90.0,180.0,172.0,90.0,10.0,2100.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1920.0,90.0,90.0,180.0,172.0,90.0,10.0,2110.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1930.0,90.0,90.0,180.0,172.0,90.0,10.0,2120.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1940.0,90.0,90.0,180.0,172.0,90.0,10.0,2130.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1950.0,90.0,90.0,180.0,172.0,90.0,10.0,2140.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1960.0,90.0,90.0,180.0,172.0,90.0,10.0,2150.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1970.0,90.0,90.0,180.0,172.0,90.0,10.0,2160.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1980.0,90.0,90.0,180.0,172.0,90.0,10.0,2170.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
1990.0,90.0,90.0,180.0,172.0,90.0,10.0,2180.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2000.0,90.0,90.0,180.0,172.0,90.0,10.0,2190.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2010.0,90.0,90.0,180.0,172.0,90.0,10.0,2200.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2020.0,90.0,90.0,180.0,172.0,90.0,10.0,2210.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2030.0,90.0,90.0,180.0,172.0,90.0,10.0,2220.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2040.0,90.0,90.0,180.0,172.0,90.0,10.0,2230.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2050.0,90.0,90.0,180.0,172.0,90.0,10.0,2240.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2060.0,90.0,90.0,180.0,172.0,90.0,10.0,2250.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2070.0,90.0,90.0,180.0,172.0,90.0,10.0,2260.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2080.0,90.0,90.0,180.0,172.0,90.0,10.0,2270.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2090.0,90.0,90.0,180.0,172.0,90.0,10.0,2280.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2100.0,90.0,90.0,180.0,172.0,90.0,10.0,2290.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2110.0,90.0,90.0,180.0,172.0,90.0,10.0,2300.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2120.0,90.0,90.0,180.0,172.0,90.0,10.0,2310.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2130.0,90.0,90.0,180.0,172.0,90.0,10.0,2320.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2140.0,90.0,90.0,180.0,172.0,90.0,10.0,2330.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2150.0,90.0,90.0,180.0,172.0,90.0,10.0,2340.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2160.0,90.0,90.0,180.0,172.0,90.0,10.0,2350.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2170.0,90.0,90.0,180.0,172.0,90.0,10.0,2360.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2180.0,90.0,90.0,180.0,172.0,90.0,10.0,2370.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2190.0,90.0,90.0,180.0,172.0,90.0,10.0,2380.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2200.0,90.0,90.0,180.0,172.0,90.0,10.0,2390.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2210.0,90.0,90.0,180.0,172.0,90.0,10.0,2400.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2220.0,90.0,90.0,180.0,172.0,90.0,10.0,2410.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2230.0,90.0,90.0,180.0,172.0,90.0,10.0,2420.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2240.0,90.0,90.0,180.0,172.0,90.0,10.0,2430.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2250.0,90.0,90.0,180.0,172.0,90.0,10.0,2440.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2260.0,90.0,90.0,180.0,172.0,90.0,10.0,2450.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2270.0,90.0,90.0,180.0,172.0,90.0,10.0,2460.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2280.0,90.0,90.0,180.0,172.0,90.0,10.0,2470.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2290.0,90.0,90.0,180.0,172.0,90.0,10.0,2480.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2300.0,90.0,90.0,180.0,172.0,90.0,10.0,2490.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2310.0,90.0,90.0,180.0,172.0,90.0,10.0,2500.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2320.0,90.0,90.0,180.0,172.0,90.0,10.0,2510.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2330.0,90.0,90.0,180.0,172.0,90.0,10.0,2520.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2340.0,90.0,90.0,180.0,172.0,90.0,10.0,2530.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2350.0,90.0,90.0,180.0,172.0,90.0,10.0,2540.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2360.0,90.0,90.0,180.0,172.0,90.0,10.0,2550.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2370.0,90.0,90.0,180.0,172.0,90.0,10.0,2560.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2380.0,90.0,90.0,180.0,172.0,90.0,10.0,2570.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2390.0,90.0,90.0,180.0,172.0,90.0,10.0,2580.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2400.0,90.0,90.0,180.0,172.0,90.0,10.0,2590.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2410.0,90.0,90.0,180.0,172.0,90.0,10.0,2600.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2420.0,90.0,90.0,180.0,172.0,90.0,10.0,2610.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2430.0,90.0,90.0,180.0,172.0,90.0,10.0,2620.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2440.0,90.0,90.0,180.0,172.0,90.0,10.0,2630.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2450.0,90.0,90.0,180.0,172.0,90.0,10.0,2640.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2460.0,90.0,90.0,180.0,172.0,90.0,10.0,2650.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2470.0,90.0,90.0,180.0,172.0,90.0,10.0,2660.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2480.0,90.0,90.0,180.0,172.0,90.0,10.0,2670.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2490.0,90.0,90.0,180.0,172.0,90.0,10.0,2680.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2500.0,90.0,90.0,180.0,172.0,90.0,10.0,2690.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2510.0,90.0,90.0,180.0,172.0,90.0,10.0,2700.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2520.0,90.0,90.0,180.0,172.0,90.0,10.0,2710.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2530.0,90.0,90.0,180.0,172.0,90.0,10.0,2720.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2540.0,90.0,90.0,180.0,172.0,90.0,10.0,2730.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2550.0,90.0,90.0,180.0,172.0,90.0,10.0,2740.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2560.0,90.0,90.0,180.0,172.0,90.0,10.0,2750.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2570.0,90.0,90.0,180.0,172.0,90.0,10.0,2760.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2580.0,90.0,90.0,180.0,172.0,90.0,10.0,2770.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2590.0,90.0,90.0,180.0,172.0,90.0,10.0,2780.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2600.0,90.0,90.0,180.0,172.0,90.0,10.0,2790.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2610.0,90.0,90.0,180.0,172.0,90.0,10.0,2800.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2620.0,90.0,90.0,180.0,172.0,90.0,10.0,2810.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2630.0,90.0,90.0,180.0,172.0,90.0,10.0,2820.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2640.0,90.0,90.0,180.0,172.0,90.0,10.0,2830.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2650.0,90.0,90.0,180.0,172.0,90.0,10.0,2840.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2660.0,90.0,90.0,180.0,172.0,90.0,10.0,2850.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2670.0,90.0,90.0,180.0,172.0,90.0,10.0,2860.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2680.0,90.0,90.0,180.0,172.0,90.0,10.0,2870.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2690.0,90.0,90.0,180.0,172.0,90.0,10.0,2880.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2700.0,90.0,90.0,180.0,172.0,90.0,10.0,2890.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2710.0,90.0,90.0,180.0,172.0,90.0,10.0,2900.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2720.0,90.0,90.0,180.0,172.0,90.0,10.0,2910.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2730.0,90.0,90.0,180.0,172.0,90.0,10.0,2920.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2740.0,90.0,90.0,180.0,172.0,90.0,10.0,2930.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2750.0,90.0,90.0,180.0,172.0,90.0,10.0,2940.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2760.0,90.0,90.0,180.0,172.0,90.0,10.0,2950.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2770.0,90.0,90.0,180.0,172.0,90.0,10.0,2960.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2780.0,90.0,90.0,180.0,172.0,90.0,10.0,2970.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2790.0,90.0,90.0,180.0,172.0,90.0,10.0,2980.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2800.0,90.0,90.0,180.0,172.0,90.0,10.0,2990.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2810.0,90.0,90.0,180.0,172.0,90.0,10.0,3000.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2820.0,90.0,90.0,180.0,172.0,90.0,10.0,3010.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2830.0,90.0,90.0,180.0,172.0,90.0,10.0,3020.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2840.0,90.0,90.0,180.0,172.0,90.0,10.0,3030.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2850.0,90.0,90.0,180.0,172.0,90.0,10.0,3040.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2860.0,90.0,90.0,180.0,172.0,90.0,10.0,3050.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2870.0,90.0,90.0,180.0,172.0,90.0,10.0,3060.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2880.0,90.0,90.0,180.0,172.0,90.0,10.0,3070.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2890.0,90.0,90.0,180.0,172.0,90.0,10.0,3080.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2900.0,90.0,90.0,180.0,172.0,90.0,10.0,3090.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2910.0,90.0,90.0,180.0,172.0,90.0,10.0,3100.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2920.0,90.0,90.0,180.0,172.0,90.0,10.0,3110.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2930.0,90.0,90.0,180.0,172.0,90.0,10.0,3120.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2940.0,90.0,90.0,180.0,172.0,90.0,10.0,3130.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2950.0,90.0,90.0,180.0,172.0,90.0,10.0,3140.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2960.0,90.0,90.0,180.0,172.0,90.0,10.0,3150.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2970.0,90.0,90.0,180.0,172.0,90.0,10.0,3160.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2980.0,90.0,90.0,180.0,172.0,90.0,10.0,3170.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
2990.0,90.0,90.0,180.0,172.0,90.0,10.0,3180.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3000.0,90.0,90.0,180.0,172.0,90.0,10.0,3190.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3010.0,90.0,90.0,180.0,172.0,90.0,10.0,3200.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3020.0,90.0,90.0,180.0,172.0,90.0,10.0,3210.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3030.0,90.0,90.0,180.0,172.0,90.0,10.0,3220.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3040.0,90.0,90.0,180.0,172.0,90.0,10.0,3230.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3050.0,90.0,90.0,180.0,172.0,90.0,10.0,3240.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3060.0,90.0,90.0,180.0,172.0,90.0,10.0,3250.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3070.0,90.0,90.0,180.0,172.0,90.0,10.0,3260.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3080.0,90.0,90.0,180.0,172.0,90.0,10.0,3270.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3090.0,90.0,90.0,180.0,172.0,90.0,10.0,3280.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3100.0,90.0,90.0,180.0,172.0,90.0,10.0,3290.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3110.0,90.0,90.0,180.0,172.0,90.0,10.0,3300.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3120.0,90.0,90.0,180.0,172.0,90.0,10.0,3310.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3130.0,90.0,90.0,180.0,172.0,90.0,10.0,3320.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3140.0,90.0,90.0,180.0,172.0,90.0,10.0,3330.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3150.0,90.0,90.0,180.0,172.0,90.0,10.0,3340.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3160.0,90.0,90.0,180.0,172.0,90.0,10.0,3350.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3170.0,90.0,90.0,180.0,172.0,90.0,10.0,3360.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3180.0,90.0,90.0,180.0,172.0,90.0,10.0,3370.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3190.0,90.0,90.0,180.0,172.0,90.0,10.0,3380.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3200.0,90.0,90.0,180.0,172.0,90.0,10.0,3390.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3210.0,90.0,90.0,180.0,172.0,90.0,10.0,3400.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3220.0,90.0,90.0,180.0,172.0,90.0,10.0,3410.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3230.0,90.0,90.0,180.0,172.0,90.0,10.0,3420.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3240.0,90.0,90.0,180.0,172.0,90.0,10.0,3430.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3250.0,90.0,90.0,180.0,172.0,90.0,10.0,3440.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3260.0,90.0,90.0,180.0,172.0,90.0,10.0,3450.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3270.0,90.0,90.0,180.0,172.0,90.0,10.0,3460.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3280.0,90.0,90.0,180.0,172.0,90.0,10.0,3470.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3290.0,90.0,90.0,180.0,172.0,90.0,10.0,3480.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3300.0,90.0,90.0,180.0,172.0,90.0,10.0,3490.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3310.0,90.0,90.0,180.0,172.0,90.0,10.0,3500.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3320.0,90.0,90.0,180.0,172.0,90.0,10.0,3510.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3330.0,90.0,90.0,180.0,172.0,90.0,10.0,3520.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3340.0,90.0,90.0,180.0,172.0,90.0,10.0,3530.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3350.0,90.0,90.0,180.0,172.0,90.0,10.0,3540.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3360.0,90.0,90.0,180.0,172.0,90.0,10.0,3550.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3370.0,90.0,90.0,180.0,172.0,90.0,10.0,3560.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3380.0,90.0,90.0,180.0,172.0,90.0,10.0,3570.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3390.0,90.0,90.0,180.0,172.0,90.0,10.0,3580.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3400.0,90.0,90.0,180.0,172.0,90.0,10.0,3590.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3410.0,90.0,90.0,180.0,172.0,90.0,10.0,3600.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3420.0,90.0,90.0,180.0,172.0,90.0,10.0,3610.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3430.0,90.0,90.0,180.0,172.0,90.0,10.0,3620.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3440.0,90.0,90.0,180.0,172.0,90.0,10.0,3630.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3450.0,90.0,90.0,180.0,172.0,90.0,10.0,3640.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3460.0,90.0,90.0,180.0,172.0,90.0,10.0,3650.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3470.0,90.0,90.0,180.0,172.0,90.0,10.0,3660.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3480.0,90.0,90.0,180.0,172.0,90.0,10.0,3670.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3490.0,90.0,90.0,180.0,172.0,90.0,10.0,3680.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3500.0,90.0,90.0,180.0,172.0,90.0,10.0,3690.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3510.0,90.0,90.0,180.0,172.0,90.0,10.0,3700.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3520.0,90.0,90.0,180.0,172.0,90.0,10.0,3710.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3530.0,90.0,90.0,180.0,172.0,90.0,10.0,3720.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3540.0,90.0,90.0,180.0,172.0,90.0,10.0,3730.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3550.0,90.0,90.0,180.0,172.0,90.0,10.0,3740.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3560.0,90.0,90.0,180.0,172.0,90.0,10.0,3750.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3570.0,90.0,90.0,180.0,172.0,90.0,10.0,3760.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3580.0,90.0,90.0,180.0,172.0,90.0,10.0,3770.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3590.0,90.0,90.0,180.0,172.0,90.0,10.0,3780.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3600.0,90.0,90.0,180.0,172.0,90.0,10.0,3790.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3610.0,90.0,90.0,180.0,172.0,90.0,10.0,3800.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3620.0,90.0,90.0,180.0,172.0,90.0,10.0,3810.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3630.0,90.0,90.0,180.0,172.0,90.0,10.0,3820.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3640.0,90.0,90.0,180.0,172.0,90.0,10.0,3830.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3650.0,90.0,90.0,180.0,172.0,90.0,10.0,3840.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3660.0,90.0,90.0,180.0,172.0,90.0,10.0,3850.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3670.0,90.0,90.0,180.0,172.0,90.0,10.0,3860.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3680.0,90.0,90.0,180.0,172.0,90.0,10.0,3870.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3690.0,90.0,90.0,180.0,172.0,90.0,10.0,3880.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3700.0,90.0,90.0,180.0,172.0,90.0,10.0,3890.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3710.0,90.0,90.0,180.0,172.0,90.0,10.0,3900.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3720.0,90.0,90.0,180.0,172.0,90.0,10.0,3910.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3730.0,90.0,90.0,180.0,172.0,90.0,10.0,3920.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3740.0,90.0,90.0,180.0,172.0,90.0,10.0,3930.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3750.0,90.0,90.0,180.0,172.0,90.0,10.0,3940.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3760.0,90.0,90.0,180.0,172.0,90.0,10.0,3950.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3770.0,90.0,90.0,180.0,172.0,90.0,10.0,3960.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3780.0,90.0,90.0,180.0,172.0,90.0,10.0,3970.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3790.0,90.0,90.0,180.0,172.0,90.0,10.0,3980.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3800.0,90.0,90.0,180.0,172.0,90.0,10.0,3990.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3810.0,90.0,90.0,180.0,172.0,90.0,10.0,4000.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3820.0,90.0,90.0,180.0,172.0,90.0,10.0,4010.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3830.0,90.0,90.0,180.0,172.0,90.0,10.0,4020.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3840.0,90.0,90.0,180.0,172.0,90.0,10.0,4030.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3850.0,90.0,90.0,180.0,172.0,90.0,10.0,4040.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3860.0,90.0,90.0,180.0,172.0,90.0,10.0,4050.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3870.0,90.0,90.0,180.0,172.0,90.0,10.0,4060.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3880.0,90.0,90.0,180.0,172.0,90.0,10.0,4070.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3890.0,90.0,90.0,180.0,172.0,90.0,10.0,4080.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3900.0,90.0,90.0,180.0,172.0,90.0,10.0,4090.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3910.0,90.0,90.0,180.0,172.0,90.0,10.0,4100.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3920.0,90.0,90.0,180.0,172.0,90.0,10.0,4110.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3930.0,90.0,90.0,180.0,172.0,90.0,10.0,4120.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3940.0,90.0,90.0,180.0,172.0,90.0,10.0,4130.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3950.0,90.0,90.0,180.0,172.0,90.0,10.0,4140.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3960.0,90.0,90.0,180.0,172.0,90.0,10.0,4150.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3970.0,90.0,90.0,180.0,172.0,90.0,10.0,4160.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3980.0,90.0,90.0,180.0,172.0,90.0,10.0,4170.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
3990.0,90.0,90.0,180.0,172.0,90.0,10.0,4180.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
4000.0,90.0,90.0,180.0,172.0,90.0,10.0,4190.0,90.0,90.0,180.0,172.0,90.0,10.0,Match
4010.0,90.0,89.2,179.8,170.0,90.0,10.0,4200.0,90.0,90.0,180.0,172.0,90.0,10.0,Mismatch
4020.0,90.0,88.4,179.60000000000002,168.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4030.0,90.0,87.60000000000001,179.40000000000003,166.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4040.0,90.0,86.80000000000001,179.20000000000005,164.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4050.0,90.0,86.00000000000001,179.00000000000006,162.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4060.0,90.0,85.20000000000002,178.80000000000007,160.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4070.0,90.0,84.40000000000002,178.60000000000008,158.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4080.0,90.0,83.60000000000002,178.4000000000001,156.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4090.0,90.0,82.80000000000003,178.2000000000001,154.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4100.0,90.0,82.0,178.0,152.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4110.0,90.0,81.2,177.7,150.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4120.0,90.0,80.4,177.39999999999998,148.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4130.0,90.0,79.60000000000001,177.09999999999997,146.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4140.0,90.0,78.80000000000001,176.79999999999995,144.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4150.0,90.0,78.00000000000001,176.49999999999994,142.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4160.0,90.0,77.20000000000002,176.19999999999993,140.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4170.0,90.0,76.40000000000002,175.89999999999992,138.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4180.0,90.0,75.60000000000002,175.5999999999999,136.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
