timestamp(s),Cons_FC_PB,Cons_FC_P1,Cons_FC_P2,Cons_FC_P3,Ilum_PB,Ilum_P1,Ilum_P2,Ilum_P3,Temp_PB,Temp_P1,Cons_Ref,Cons_Vent,TOTAL
651600.0,1195.425,1354.7983484560086,1141.64830045812,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.1796367688018,24.8205906754852,58379.9220808981,9725.290346259173,117661.463450775
655200.0,1195.425,1334.3414355679536,1153.3809887075947,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.0975687670128,24.7774033738288,57038.7665803517,9725.290346259173,114180.471577215
658800.0,597.7125,1328.5629409098956,412.4200587716343,330.096449999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,26.2791767766706,24.739227962391,53076.2919416697,9725.290346259173,92940.1387359264
662400.0,0.0,691.902960244547,315.8557038168027,0.0,5782.91185669999,4252.11939999999,4472.217360000001,0.0,27.2741049970779,26.9645159354056,24933.8472829665,3057.207941072213,37925.2721172038
666000.0,0.0,787.51301392726,237.59123939444808,0.0,4959.81385669999,0.0,4472.217360000001,0.0,27.4731035867313,28.6600222989739,18882.6292763134,2379.4622446888798,41397.9085054989
669600.0,0.0,732.148856882462,213.93236604592516,0.0,1034.1789641749992,0.0,4472.217360000001,0.0,27.1893311627392,28.8065075208489,17506.6094227747,2379.4622446888798,44623.313265501
673200.0,0.0,699.359388969978,200.38483574951,0.0,0.0,0.0,4472.217360000001,0.0,27.0688442562459,28.8315857492206,16300.7119481065,2379.4622446888798,51428.7719040056
676800.0,0.0,653.694092162766,0.0,0.0,0.0,0.0,4472.217360000001,0.0,26.9563696909752,28.7832835669479,7667.902662207,0.0,48183.6877746526
680400.0,0.0,365.287288028494,0.0,0.0,0.0,0.0,4472.217360000001,0.0,26.7140768961749,28.4923023215881,6469.16035058447,0.0,47806.1197826776
684000.0,0.0,344.744671093006,0.0,0.0,0.0,0.0,4472.217360000001,0.0,26.5551370222516,28.3217896289072,6114.635808666,0.0,47427.1100168532
687600.0,0.0,362.130999496685,0.0,0.0,0.0,0.0,0.0,0.0,26.5791420111637,28.4338679628859,6624.90176903133,0.0,43488.3297055095
691200.0,0.0,357.016292916879,0.0,0.0,0.0,0.0,0.0,0.0,26.5316778217276,28.4150905318707,6660.69945695043,0.0,43518.0278315799
694800.0,0.0,336.095066217965,0.0,0.0,0.0,0.0,0.0,0.0,26.4530108404165,28.3402841164931,6385.26735496254,0.0,43217.0856774523
698400.0,0.0,315.725257725378,0.0,0.0,0.0,0.0,0.0,0.0,26.3605199314123,28.2380715408651,6104.97894578917,0.0,42912.1474615226
702000.0,0.0,299.164963845749,0.0,0.0,0.0,0.0,0.0,0.0,26.288192168405,28.1686299335232,5870.99989567708,0.0,42658.0584372422
705600.0,0.0,284.097664296291,0.0,0.0,0.0,0.0,0.0,0.0,26.220690259235,28.103301636045,5678.32266486791,0.0,42447.1998466675
709200.0,0.0,274.278283028276,0.0,0.0,0.0,0.0,0.0,0.0,26.1696980627067,28.0625526686251,5533.95329611617,0.0,42290.8323412102
712800.0,0.0,253.205980487863,0.0,0.0,0.0,0.0,0.0,0.0,26.1054847050373,27.9949132869825,5301.93044571906,0.0,42016.7444848215
716400.0,38.6374999999999,119.773304951814,340.99686556756967,330.09645,3714.5539283499993,4252.11939999999,2236.1086800000003,607.59180078,23.8906403493783,27.4489052283107,20692.8786698182,7445.274626349584,78892.4184852694
720000.0,0.0,910.9343166516596,802.1994377329274,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,24.5532842367668,25.0571163716143,34560.5040686344,9725.290346259173,142856.988972806
723600.0,494.381249999999,969.5037991556796,885.5322512390948,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,25.1780304115603,24.6481794729201,39102.8674732885,9725.290346259173,139816.415306267
727200.0,813.3307512568709,1029.4403073535316,1013.180993170915,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,26.0314680604484,24.6071852766812,48958.2784144899,9725.290346259173,142286.490494616
730800.0,1195.425,1331.1196328116675,1097.7992058635487,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,26.9681184349106,24.7875700130401,59636.1075447055,9725.290346259173,145524.784425119
734400.0,1195.425,1429.7080316448225,1144.7480403061072,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.5386505528124,25.0031379586482,66022.597471557,9725.290346259173,137366.540671043
738000.0,1195.425,1444.7376280295446,1170.1197336327862,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.7818840302632,25.1049378677593,67783.4711407942,9725.290346259173,135711.17963202
741600.0,1195.425,1459.3767200197926,1236.2634602098888,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.9409692935001,25.1674458642942,69551.9069817978,9725.290346259173,130041.493319436
745200.0,597.7125,1609.4162317387666,456.31315821581006,330.096449999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.3897121048901,25.2580174363497,68622.8171536367,9725.290346259173,111991.730115986
748800.0,0.0,952.643734114294,363.7738005248097,0.0,5782.91185669999,4252.11939999999,4472.217360000001,0.0,27.8705138085021,27.4437437025584,35965.0338154772,3057.207941072213,52070.3399218127
752400.0,0.0,1174.7614536153,245.3926657160353,0.0,4959.81385669999,0.0,4472.217360000001,0.0,27.8960276976922,28.9641402258964,28968.4896663125,2379.4622446888798,53506.960957564
756000.0,0.0,1104.76338915718,228.39009620016958,0.0,1034.1789641749992,0.0,4472.217360000001,0.0,27.5619016716697,29.0410469448815,27306.0485142388,2379.4622446888798,54735.1836611605
759600.0,0.0,878.115103720728,207.35595083994895,0.0,0.0,0.0,4472.217360000001,0.0,27.3972930506311,29.0285742140478,26253.6851160939,2379.4622446888798,59513.8532041022
763200.0,0.0,768.231050669665,0.0,0.0,0.0,0.0,4472.217360000001,0.0,27.267631662228,28.9746597298281,9737.60116061882,0.0,50198.564811642
766800.0,0.0,729.696380670535,0.0,0.0,0.0,0.0,4472.217360000001,0.0,27.1391170449452,28.8867652877169,9037.80293826913,0.0,50769.9464059941
770400.0,0.0,709.006407758526,0.0,0.0,0.0,0.0,4472.217360000001,0.0,27.0504919770949,28.8322942669058,8813.99811199383,0.0,50521.5029472767
774000.0,0.0,694.125109537599,0.0,0.0,0.0,0.0,0.0,0.0,26.9899976086719,28.8086442054552,8636.58178886716,0.0,45854.0250894496
777600.0,0.0,668.113403257143,0.0,0.0,0.0,0.0,0.0,0.0,26.9150903103073,28.7495506535846,8343.58333935568,0.0,45530.9755198964
781200.0,0.0,649.923910411735,0.0,0.0,0.0,0.0,0.0,0.0,26.8425449140867,28.687102714931,8126.29287954983,0.0,45292.42859412
784800.0,0.0,520.735636499817,0.0,0.0,0.0,0.0,0.0,0.0,26.7828258274708,28.6409660157847,7907.57831274095,0.0,44941.0882111191
788400.0,0.0,390.859305439165,0.0,0.0,0.0,0.0,0.0,0.0,26.7093642679338,28.5675608200374,7554.6130396771,0.0,44454.0085923718
792000.0,0.0,375.275118758651,0.0,0.0,0.0,0.0,0.0,0.0,26.6393849990417,28.4978103297254,7283.12316960176,0.0,44163.7821642544
795600.0,0.0,366.943244501057,0.0,0.0,0.0,0.0,0.0,0.0,26.5848259943085,28.4517888574485,7129.42003403153,0.0,43999.711139498
799200.0,0.0,354.20984730707,0.0,0.0,0.0,0.0,0.0,0.0,26.5312668214968,28.4023609094205,6912.93241512343,0.0,43674.1418725071
802800.0,219.6254097477279,208.380968678988,419.9226584277589,330.09645,3714.5539283499993,4252.11939999999,2236.1086800000003,607.59180078,24.8313409133043,27.7680192696204,29865.2564475942,7445.274626349584,87870.3201185745
806400.0,617.9765625,963.3309657084246,921.280811884182,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,25.4811286133614,25.336778955982,46081.8198085595,9725.290346259173,153735.703601572
810000.0,793.2375,1022.0751157562495,1036.117395451014,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,26.0884150363483,24.8605005217953,50873.4544810502,9725.290346259173,150673.913025444
813600.0,1195.425,1281.0719911787276,1128.8000346003153,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,26.8663940986617,24.8876609543923,58170.4953411848,9725.290346259173,148795.454147103
817200.0,1195.425,1452.5523961289166,1171.1376408263711,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.7069131958853,25.0469202402887,65010.1543764431,9725.290346259173,145099.634919778
820800.0,1195.425,1481.9986091681985,1206.2565578750355,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,28.1278268501618,25.1096989610758,66585.6532813342,9725.290346259173,137720.650329433
824400.0,1195.425,1471.7701157285135,1287.6131332818777,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,28.2067976663209,25.094363794873,66280.0551184065,9725.290346259173,131224.082836807
828000.0,1195.425,1460.7483934432955,1298.6728891163473,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,28.2210594615068,25.0739587532198,65741.1825422777,9725.290346259173,129120.981346116
831600.0,597.7125,1462.7026362362135,455.45327034833315,330.096449999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.4953056894099,25.0622275154408,62431.1919636703,9725.290346259173,107424.258701214
835200.0,0.0,946.027898633053,362.73220864318847,0.0,5782.91185669999,4252.11939999999,4472.217360000001,0.0,28.1613801977752,27.3633575363856,32530.4463289887,3057.207941072213,49457.5157423619
838800.0,0.0,1215.36805252089,263.2169878284428,0.0,4959.81385669999,0.0,4472.217360000001,0.0,28.2927158902535,29.2008208408077,26921.566448203,2379.4622446888798,51986.3497726906
842400.0,0.0,1134.86447751723,247.0500013539729,0.0,1034.1789641749992,0.0,4472.217360000001,0.0,27.9580283490981,29.3064760303171,25872.2170599515,2379.4622446888798,53803.3612369228
846000.0,0.0,1081.65576853352,230.8860970632126,0.0,0.0,0.0,4472.217360000001,0.0,27.7477846659182,29.2338546359549,24666.5099616579,2379.4622446888798,59318.729728716
849600.0,0.0,789.906904640748,0.0,0.0,0.0,0.0,4472.217360000001,0.0,27.5778436606915,29.1258042330683,9590.40560133863,0.0,50177.8272075501
853200.0,0.0,739.463214274145,0.0,0.0,0.0,0.0,4472.217360000001,0.0,27.410266606567,28.9845558350591,8839.71553349231,0.0,50581.3151410857
856800.0,0.0,710.921926312215,0.0,0.0,0.0,0.0,4472.217360000001,0.0,27.2833947353234,28.8762257200516,8613.09150304541,0.0,50321.6538292591
860400.0,0.0,693.349962505804,0.0,0.0,0.0,0.0,0.0,0.0,27.1912479320514,28.8103210977861,8467.38642809649,0.0,45682.9582495978
864000.0,0.0,683.129321135925,0.0,0.0,0.0,0.0,0.0,0.0,27.1242702076315,28.7740004606625,8383.72179784121,0.0,45587.0705938376
867600.0,0.0,677.785805394025,0.0,0.0,0.0,0.0,0.0,0.0,27.0759939169056,28.759801823531,8327.18372062838,0.0,45523.7711393638
871200.0,0.0,656.969783145367,0.0,0.0,0.0,0.0,0.0,0.0,27.0187137811025,28.7235973206068,8071.77293660092,0.0,45244.4105803476
874800.0,0.0,521.55671548816,0.0,0.0,0.0,0.0,0.0,0.0,26.9406717204086,28.6500013197394,7761.85109275883,0.0,44794.7004902554
878400.0,0.0,390.217598205899,0.0,0.0,0.0,0.0,0.0,0.0,26.8536037513082,28.5588720416982,7421.05275422098,0.0,44318.2884247291
882000.0,0.0,373.663373011298,0.0,0.0,0.0,0.0,0.0,0.0,26.7745209120446,28.4768251551425,7123.84036634891,0.0,44001.0721393963
885600.0,0.0,354.662134896983,0.0,0.0,0.0,0.0,0.0,0.0,26.6938643234867,28.3921528483077,6812.35934115113,0.0,43574.2737891321
889200.0,227.871428571428,217.497539557773,432.52487042797986,330.09645,3714.5539283499993,4252.11939999999,2236.1086800000003,607.59180078,24.8403262759196,27.7689294901675,29045.5686809769,7445.274626349585,87024.2123598223
892800.0,617.9765625,973.1168433954326,947.94169506276,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,25.3883785608039,25.3601468560299,43885.4691920031,9725.290346259173,151307.899419495
896400.0,793.2375,1029.7546470281666,1106.450506387821,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,25.9477988260794,24.8840395762489,49037.5637112146,9725.290346259173,148698.566076575
900000.0,1195.425,1345.6007523783676,1159.1749615734418,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,26.814785026417,24.9000640929245,57830.0082876635,9725.290346259173,148114.035133977
903600.0,1195.425,1445.0384391629125,1216.3975814726434,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.4859275969068,25.0464800999674,63698.2588331567,9725.290346259173,141995.566667366
907200.0,1195.425,1604.4656341167245,1321.192578698277,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.8401001611246,25.1394355354588,66705.2679501999,9725.290346259173,135135.313750379
910800.0,1195.425,1743.4401292379666,1341.772218201969,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,28.1422670179538,25.1806501924501,67525.0656139304,9725.290346259173,130079.469375798
914400.0,1195.425,1743.4540307270365,1342.9208661074445,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,28.3350465371653,25.1653433702416,67537.3852628144,9725.290346259173,128856.65686631
918000.0,597.7125,1735.7246432038967,489.03214577542417,330.096449999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.5941928678176,25.1448223667793,63620.641692036,9725.290346259173,107268.390620323
921600.0,0.0,957.858408009785,402.5699639049382,0.0,5782.91185669999,4252.11939999999,4472.217360000001,0.0,28.2498255395764,27.459116776629,32459.6117050793,3057.207941072213,48381.927703489
925200.0,0.0,1216.83462666081,295.5934009589759,0.0,4959.81385669999,0.0,4472.217360000001,0.0,28.3435798526796,29.1694795363501,26858.5147182618,2379.4622446888798,51645.3796886772
928800.0,0.0,1149.42619426797,253.937537526548,0.0,1034.1789641749992,0.0,4472.217360000001,0.0,28.0274271741404,29.2925394636196,25581.4813717399,2379.4622446888798,53778.4126851345
932400.0,0.0,1104.13568647454,240.3552233986975,0.0,0.0,0.0,4472.217360000001,0.0,27.858328576926,29.2789733566483,24338.0703162567,2379.4622446888798,59366.8857038692
936000.0,0.0,868.920350171098,0.0,0.0,0.0,0.0,4472.217360000001,0.0,27.7028491598427,29.1896546892687,9643.43497299502,0.0,50348.3939476761
939600.0,0.0,756.549308445187,0.0,0.0,0.0,0.0,4472.217360000001,0.0,27.5327087560643,29.0413616785766,8960.0733131238,0.0,50721.4401947211
943200.0,0.0,735.830426758339,0.0,0.0,0.0,0.0,4472.217360000001,0.0,27.4217678809618,28.9587020829303,8836.01665905179,0.0,50573.238517121
946800.0,0.0,726.146722664968,0.0,0.0,0.0,0.0,0.0,0.0,27.3565638353606,28.93563672321,8749.65703278874,0.0,46002.5935051777
950400.0,0.0,711.92184324485,0.0,0.0,0.0,0.0,0.0,0.0,27.3033654684889,28.9209500735311,8550.84672469366,0.0,45783.7738008172
954000.0,0.0,691.976143293266,0.0,0.0,0.0,0.0,0.0,0.0,27.2412427171205,28.8821058348568,8315.26141178541,0.0,45524.1371371855
957600.0,0.0,683.075375001562,0.0,0.0,0.0,0.0,0.0,0.0,27.1848307453646,28.8470739722104,8235.28211454158,0.0,45433.1299583916
961200.0,0.0,667.169872073683,0.0,0.0,0.0,0.0,0.0,0.0,27.1364304619598,28.8214440258362,8040.03829431002,0.0,45218.589331433
964800.0,0.0,640.923623056401,0.0,0.0,0.0,0.0,0.0,0.0,27.0615793011834,28.7488624934733,7754.53431729796,0.0,44901.7428135345
968400.0,0.0,627.126948579364,0.0,0.0,0.0,0.0,0.0,0.0,26.9946880345615,28.6874739213077,7602.82853799508,0.0,44734.1747068837
972000.0,0.0,527.583155517489,0.0,0.0,2068.3579283499994,2126.0596999999984,0.0,0.0,26.9472457282025,28.708210581927,7754.75123546187,0.0,48927.3111043505
975600.0,1016.1176853640629,427.387019057699,446.82771319932374,330.09645,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,25.4148988932684,28.1656688499861,33606.8843372929,7445.274626349585,102148.280575471
979200.0,751.59731592959,1010.3374864811847,1055.977548059901,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,25.9805002441868,25.5927286381276,50102.0657408001,9725.290346259173,158973.801938434
982800.0,1195.425,1118.8739145156485,1150.544074879577,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,26.5447349664188,25.061137656069,54768.9975010445,9725.290346259173,156655.950359032
986400.0,1195.425,1376.9213203148176,1247.7824045747723,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.2138034703912,25.1080199090105,61269.2420372177,9725.290346259173,156167.458003687
990000.0,1195.425,1462.8936995854006,1336.672907645145,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.7125626637533,25.1999749534712,65318.7133711424,9725.290346259173,147996.338179716
993600.0,1195.425,1733.8454419412267,1358.3195650553482,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.9814239733598,25.2198292859481,66239.1405129543,9725.290346259173,137919.105732095
997200.0,1195.425,1758.7099682979867,1369.2015335115414,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,28.1880507589852,25.2459046227188,68225.1448604699,9725.290346259173,134619.034198387
1000800.0,1195.425,1762.7049382179766,1381.8405347053185,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,28.2591016568632,25.2821022049113,68851.8490361031,9725.290346259173,133818.935039972
1004400.0,597.7125,1361.4256289212906,522.0664840611973,660.192899999999,5782.91185669999,4252.11939999999,4472.217360000001,1215.1836015600002,27.5653048251214,24.6342172043672,65705.7792829796,9725.290346259173,83826.6326520642
1008000.0,0.0,1231.77463530817,946.5015830578012,0.0,5782.91185669999,2126.0596999999984,4472.217360000001,607.59180078,28.2519079166231,27.9215875572755,25076.6272220241,1189.731122344443,40429.6978268847
1011600.0,0.0,1177.30070495943,0.0,0.0,5782.91185669999,0.0,4472.217360000001,0.0,28.5043947091717,29.0043675230956,10949.2050672274,0.0,34391.8669155112
1015200.0,0.0,1127.53849157736,0.0,0.0,4959.81385669999,0.0,2236.1086800000003,0.0,28.4248620284036,29.1352216812515,10348.8302944068,0.0,38983.8809023997
1018800.0,0.0,1014.79567549059,0.0,0.0,1034.1789641749992,0.0,0.0,0.0,28.0226849506912,29.0791066045695,9722.00638153347,0.0,38533.8447991832
1022400.0,0.0,792.292497137791,0.0,0.0,0.0,0.0,0.0,0.0,27.8048963058952,29.0118603332625,9464.24157861626,0.0,45592.9181469849
1026000.0,0.0,764.912778805766,0.0,0.0,0.0,0.0,0.0,0.0,27.6703076739415,28.9653787813633,9234.55478008359,0.0,46534.4493244973
1029600.0,0.0,744.413901476386,0.0,0.0,0.0,0.0,0.0,0.0,27.5695852573272,28.9303027467438,8961.33937696745,0.0,46235.1365188265
1033200.0,0.0,728.470290106454,0.0,0.0,0.0,0.0,0.0,0.0,27.5005127718473,28.923017588916,8724.6308773228,0.0,45978.6911257827
1036800.0,0.0,719.69144480237,0.0,0.0,0.0,0.0,0.0,0.0,27.4490584250255,28.9285884807669,8566.64038589895,0.0,45809.7165590467
1040400.0,0.0,712.626657983053,0.0,0.0,0.0,0.0,0.0,0.0,27.4157045513523,28.9524212363861,8427.72759728257,0.0,45662.6831307285
1044000.0,0.0,690.288940598515,0.0,0.0,0.0,0.0,0.0,0.0,27.3540740862825,28.9198957320514,8227.3443511402,0.0,45435.0532793869
1047600.0,0.0,663.984077855744,0.0,0.0,0.0,0.0,0.0,0.0,27.2541963670936,28.8199963702862,7990.20710487951,0.0,45164.5186189036
1051200.0,0.0,635.82194988333,0.0,0.0,0.0,0.0,0.0,0.0,27.1777625283635,28.7554334205646,7540.47387244575,0.0,44680.3211851174
1054800.0,0.0,625.300139340617,0.0,0.0,0.0,0.0,0.0,0.0,27.136555156089,28.745742535154,7366.3390786418,0.0,44494.1502830846
1058400.0,981.1840694713139,562.994901566971,0.0,0.0,2891.455928349999,0.0,0.0,0.0,25.4478937271362,28.7434173593483,22884.0813247682,5165.258906439991,68509.7408655886
1062000.0,431.724296069043,404.990834109944,0.0,0.0,5782.91185669999,0.0,0.0,0.0,25.0819978928147,28.7300448457577,26774.1049514395,7544.721151128871,84309.756454583
1065600.0,80.0749336734268,500.254673452279,0.0,0.0,5782.91185669999,0.0,0.0,0.0,24.9877792497504,28.7662736319986,26889.1314568611,7544.721151128871,88782.1563074387
1069200.0,1061.3625,669.857649238599,0.0,0.0,5782.91185669999,0.0,0.0,0.0,25.3236802749424,28.9444533133976,30349.9361306466,7544.721151128871,83597.0598524979
1072800.0,1195.425,913.638054555181,0.0,0.0,5782.91185669999,0.0,0.0,0.0,26.0433180433144,29.3078730707272,35672.3047973543,7544.721151128871,78910.7398467954
1076400.0,1195.425,1214.12381859769,0.0,0.0,5782.91185669999,0.0,0.0,0.0,27.0589348292407,29.8704639224605,41998.5390136514,7544.721151128871,75452.8665110643
1080000.0,597.712499999999,1248.225,0.0,0.0,5782.91185669999,0.0,0.0,0.0,28.1685300761562,30.3648969815134,21805.3616156377,1189.731122344443,46693.958771358
1083600.0,0.0,1248.225,0.0,0.0,5782.91185669999,0.0,0.0,0.0,28.6939417118212,30.5994484274991,13526.9395277567,0.0,26912.8140877175
1087200.0,0.0,1248.225,0.0,0.0,0.0,0.0,0.0,0.0,28.6747414659716,30.8739453901034,13128.2222062001,0.0,23459.5805277564
1090800.0,0.0,1248.225,0.0,0.0,0.0,0.0,0.0,0.0,28.6812296386691,31.0838054911757,10907.487097534,0.0,6559.02759321863
1094400.0,0.0,1248.225,0.0,0.0,0.0,0.0,0.0,0.0,28.6352224126349,31.0985899142557,10602.8224521567,0.0,12613.2008071526
1098000.0,0.0,1248.225,0.0,0.0,0.0,0.0,0.0,0.0,28.4968110527055,30.9533109854116,10444.6572558084,0.0,21342.5762712456
1101600.0,0.0,1220.99457584126,0.0,0.0,0.0,0.0,0.0,0.0,28.2881183954069,30.6465547587486,10175.996729024,0.0,31014.1394363388
1105200.0,0.0,1163.86481719518,0.0,0.0,0.0,0.0,0.0,0.0,28.1558363072453,30.4591990735298,9785.94281405423,0.0,37297.4123263854
1108800.0,0.0,1084.1942297054,0.0,0.0,0.0,0.0,0.0,0.0,27.9970421841091,30.2458688310738,9119.65410980539,0.0,46762.1597218464
1112400.0,0.0,867.314168444206,0.0,0.0,0.0,0.0,0.0,0.0,27.826548130339,30.0039689018631,8997.98503550899,0.0,46412.2622062873
1116000.0,0.0,775.841845245457,0.0,0.0,0.0,0.0,0.0,0.0,27.6901491773712,29.812987837909,8873.85221718242,0.0,46190.272925516
1119600.0,0.0,761.185675608701,0.0,0.0,0.0,0.0,0.0,0.0,27.6027534030986,29.6991945268518,8822.92691682034,0.0,46121.7158905997
1123200.0,0.0,740.345561945774,0.0,0.0,0.0,0.0,0.0,0.0,27.5461621035058,29.6335472175637,8473.15706908724,0.0,45743.9489656556
1126800.0,0.0,711.313434226243,0.0,0.0,0.0,0.0,0.0,0.0,27.4862528581542,29.5592507219204,8025.05647564276,0.0,45261.8803412256
1130400.0,0.0,673.497343497494,0.0,0.0,0.0,0.0,0.0,0.0,27.413432752533,29.4628056351839,7485.02582530134,0.0,44677.934879335
1134000.0,0.0,629.527677290087,0.0,0.0,0.0,0.0,0.0,0.0,27.3273136183228,29.3458765474385,6909.03597388597,0.0,44051.317588107
1137600.0,0.0,607.288946566835,0.0,0.0,0.0,0.0,0.0,0.0,27.2592467926001,29.2603001329486,6659.48755210643,0.0,43776.5686118162
1141200.0,0.0,543.523504066915,0.0,0.0,0.0,0.0,0.0,0.0,27.2061655554956,29.1990320486311,6499.66427980397,0.0,43549.9690979253
1144800.0,0.0,398.744686789007,0.0,0.0,4136.715856699991,0.0,0.0,0.0,27.1475356135808,29.1272294667597,6819.57202625658,0.0,47810.9848450385
1148400.0,0.0,400.866424110411,0.0,0.0,4136.715856699991,0.0,0.0,0.0,27.1889661233088,29.1165508479039,6959.64700406854,0.0,55023.8689170495
1152000.0,0.0,600.052026942456,0.0,0.0,4136.715856699991,0.0,0.0,0.0,27.2201399059736,29.205474864391,7812.70250060597,0.0,59005.9249291215
1155600.0,0.0,718.081402356283,0.0,0.0,4136.715856699991,0.0,0.0,0.0,27.2875850406506,29.4669957024759,8883.0951517687,0.0,52852.4824037019
1159200.0,0.0,1046.78657030897,0.0,0.0,4136.715856699991,0.0,0.0,0.0,27.4164839779113,29.9266881525138,10214.9959631684,0.0,46074.0727397701
1162800.0,0.0,1235.74778316339,0.0,0.0,4136.715856699991,0.0,0.0,0.0,27.515503082166,30.3451304171804,11233.3470541635,0.0,35751.5299876537
1166400.0,0.0,1248.225,0.0,0.0,1034.1789641749992,0.0,0.0,0.0,27.5450662781546,30.5288196342475,11277.5104973508,0.0,23500.6472059831
1170000.0,0.0,1248.225,0.0,0.0,0.0,0.0,0.0,0.0,27.5666394091434,30.5896117767661,11144.9221042917,0.0,22632.1436817013
1173600.0,0.0,1248.225,0.0,0.0,0.0,0.0,0.0,0.0,27.5691114617788,30.5950265974358,11114.1382810054,0.0,16157.7710964636
1177200.0,0.0,1248.225,0.0,0.0,0.0,0.0,0.0,0.0,27.5975151326949,30.7370454142165,9629.89697218746,0.0,-2645.79033474468
1180800.0,0.0,1248.225,0.0,,0.0,0.0,0.0,,27.656565980795,31.0302248795016,9536.96743273082,0.0,7237.10722826606
1184400.0,0.0,1248.225,0.0,,0.0,0.0,0.0,,28.1783641451124,31.2410344861126,11299.1213213348,0.0,21840.2332905595
1188000.0,0.0,1248.225,0.0,,0.0,0.0,0.0,,28.349962989797,31.3061845058345,11536.0920510258,0.0,32739.2150855155
1191600.0,0.0,1248.225,0.0,,0.0,0.0,0.0,,28.445110972254,31.4163755893187,11285.2853865694,0.0,40799.6118525521
1195200.0,0.0,1248.225,0.0,,0.0,0.0,0.0,,28.5089599133082,31.5123449065261,10623.0221339597,0.0,48460.0487237889
1198800.0,0.0,1246.81953946441,0.0,,0.0,0.0,0.0,,28.4038758984934,31.3406512564176,9758.52264849203,0.0,47566.4133817044
1202400.0,0.0,1172.98082502046,0.0,,0.0,0.0,0.0,,28.1711585430327,30.9751780638445,8568.72624036639,0.0,46288.8083919293
1206000.0,0.0,867.040021519196,0.0,,0.0,0.0,0.0,,27.9191745872905,30.5848267218573,7428.2226841899,0.0,44828.8677473743
1209600.0,0.0,727.094466113955,0.0,,0.0,0.0,0.0,,27.6787031944831,30.2126730615724,6002.59889731976,0.0,20876.8353149817
1213200.0,0.0,684.32948669051,0.0,,0.0,0.0,0.0,,27.5189156876582,29.9717675755721,5347.18093935888,0.0,20143.3193710605
1216800.0,0.0,530.118880477861,0.0,,0.0,0.0,0.0,,27.3786319055532,29.7652928337162,4838.78839581039,0.0,19469.5693533293
1220400.0,0.0,386.301809630753,0.0,,0.0,0.0,0.0,,27.2309682605912,29.5500490155117,4415.32762265948,0.0,18890.9278247325
1224000.0,0.0,356.889864545109,0.0,,0.0,0.0,0.0,,27.0836186445046,29.3384139399829,4052.62571110806,0.0,18485.658007053
1227600.0,0.0,339.927348815033,0.0,,0.0,0.0,0.0,,26.9633147946914,29.173897424685,3866.33073736421,0.0,18275.1420875141
