timestamp(s),ventilation,cooling,illumination,total
687600.0,0.0,5772.82146414798,0.0,36196.1565168766
691200.0,0.0,5701.97433316651,0.0,31409.5240131529
694800.0,0.0,5667.88308392672,0.0,31357.1521558755
698400.0,0.0,5653.23800259286,0.0,31330.9005847021
702000.0,0.0,5647.39797678511,0.0,31309.7431394297
705600.0,0.0,5635.91200326436,0.0,31279.3745138243
709200.0,0.0,5620.68822535318,0.0,31253.6537146102
712800.0,0.0,5572.02718192891,0.0,31236.7397585268
716400.0,3716.3577306438738,31528.0226930058,5802.649872349999,31200.5484281082
720000.0,5417.92487624777,50207.358771464,15593.420473635982,63348.7822677792
723600.0,5417.92487624777,45261.486541183,15593.420473635982,145151.417289003
727200.0,5417.92487624777,45871.5472883243,15593.420473635982,140349.008051075
730800.0,5417.92487624777,57229.758021519,15593.420473635982,133090.910911827
734400.0,5417.92487624777,79511.6377004503,15593.420473635982,128746.608354331
738000.0,5417.92487624777,90987.3675620798,15593.420473635982,124697.908611337
741600.0,5417.92487624777,96636.0842386662,15593.420473635982,114976.536997598
745200.0,5417.92487624777,96899.7392526182,15593.420473635982,104375.526414346
748800.0,3166.504883589987,70833.3231363582,15593.420473635982,68841.1901530451
752400.0,1818.745819443332,42497.5944219776,11550.172034699988,17215.8583290984
756000.0,1818.745819443333,40268.440386199,5007.734362174999,-5601.66385542333
759600.0,1818.745819443332,37442.9596166187,3745.9493279999997,-14959.335729363
763200.0,373.993904666666,11681.73138241,3745.9493279999997,-16859.7210550117
766800.0,0.0,6271.05316900542,3745.9493279999997,28340.1057452737
770400.0,0.0,6092.84321803119,3745.9493279999997,36371.6100078721
774000.0,0.0,5941.9066741325,0.0,36292.8399910857
777600.0,0.0,5863.47946230726,0.0,31465.4509511196
781200.0,0.0,5815.82536733879,0.0,31344.5167490099
784800.0,0.0,5753.66081785297,0.0,31278.8989892649
788400.0,0.0,5652.33128437693,0.0,31243.2442487441
792000.0,0.0,5556.50022837039,0.0,31219.9777275076
795600.0,0.0,5570.47720782947,0.0,31189.4653590938
799200.0,0.0,5385.29774406397,0.0,31110.2003461828
802800.0,3716.3577306438738,15851.3163882892,5802.649872349999,31019.7538383343
806400.0,5417.92487624777,35415.9423921217,15593.420473635982,56097.5496626885
810000.0,5417.92487624777,33372.3208021944,15593.420473635982,134767.335111991
813600.0,5417.92487624777,35495.8634510487,15593.420473635982,131055.243338192
817200.0,5417.92487624777,47764.3065239592,15593.420473635982,123571.080779537
820800.0,5417.92487624777,69476.234749168,15593.420473635982,117524.514441555
824400.0,5417.92487624777,81499.6368747963,15593.420473635982,114005.602224014
828000.0,5417.92487624777,83663.0613835897,15593.420473635982,106929.169669403
831600.0,5417.92487624777,85033.4917676929,15593.420473635982,102089.697613681
835200.0,3166.504883589987,58218.2579128395,15593.420473635982,68692.9607305482
838800.0,1818.745819443332,30323.6976740421,11550.172034699988,15920.8144295598
842400.0,1818.745819443333,29930.9909069379,5007.734362174999,-6826.17535020727
846000.0,1818.745819443332,28875.0664165102,3745.9493279999997,-16614.3822803033
849600.0,373.993904666666,9995.52957212795,3745.9493279999997,-19047.3628314249
853200.0,0.0,6091.40121990489,3745.9493279999997,28433.4806516972
856800.0,0.0,5960.78135684508,3745.9493279999997,36202.7861442245
860400.0,0.0,5861.63487416504,0.0,36082.4375554045
864000.0,0.0,5790.82732028197,0.0,31335.3981069083
867600.0,0.0,5778.64882360873,0.0,31276.6888043
871200.0,0.0,5788.43036989162,0.0,31269.115305364
874800.0,0.0,5772.93934996761,0.0,31335.5894121214
