trace_length,execution_time,process_time,mem_usage,mem_dif,number_snaps
7000,80.53948736190796,80.53717372999999,1003.21875,753.06640625,7000
7000,80.29457640647888,80.293374959,1002.9140625,753.06640625,7000
7000,79.83047604560852,79.829773227,1003.03125,753.06640625,7000
7000,80.92774295806885,80.92683900499999,1002.58984375,753.06640625,7000
7000,81.18331360816956,81.182318533,1002.90625,753.06640625,7000
8000,105.3118257522583,105.310338493,1232.50390625,982.77734375,8000
8000,107.980450630188,107.977522131,1232.65625,982.77734375,8000
8000,105.8026990890503,105.800859368,1232.859375,982.77734375,8000
8000,104.78279733657835,104.781701773,1232.65625,982.77734375,8000
8000,106.36371374130248,106.362543702,1233.2109375,983.03515625,8000
8000,105.28821897506714,105.276317259,1232.41015625,982.77734375,8000
8000,105.27416157722472,105.272917604,1232.51953125,982.77734375,8000
8000,104.99779462814332,104.995354134,1232.53125,982.77734375,8000
9000,131.38608050346377,131.38395754799998,1493.08984375,1243.16796875,9000
9000,134.03033709526062,134.028247101,1492.74609375,1243.16796875,9000
9000,141.64516377449036,141.64344450000002,1493.01953125,1243.16796875,9000
9000,133.8508276939392,133.848842449,1492.82421875,1243.16796875,9000
9000,139.2001531124115,139.19720215700002,1494.76953125,1243.16796875,9000
9000,132.80346488952637,132.801694288,1493.203125,1243.16796875,9000
9000,137.52157282829285,137.51981059399998,1493.1875,1243.16796875,9000
9000,134.03318667411804,134.03038315700002,1493.0546875,1243.16796875,9000
