mad_timestamp(s),mad_x,mad_y,mad_z,low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
17.500000000000007,17.500000000000007,17.500000000000007,17.500000000000007,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.393939393939394,5.584643775330439,336,99,4.97908841851926,4.602746659459508,24.003260195231817,6.942319902319902,6.951685224676536,40.870000000000005,17.417417417417425,81.98198198198197,0.6006006006006006
17.70000000000001,17.70000000000001,17.70000000000001,17.70000000000001,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.4081632653061225,5.6003584701117655,334,98,5.059985878338378,4.625170555462118,24.003260195231817,7.0420243902439035,6.956195697705101,40.870000000000005,17.31731731731732,82.08208208208208,0.6006006006006006
17.90000000000001,17.90000000000001,17.90000000000001,17.90000000000001,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.4081632653061225,5.605821927563211,334,98,5.0932958953144905,4.6292674809928025,24.003260195231817,7.089951219512195,6.95950776206934,40.870000000000005,17.31731731731732,82.08208208208208,0.6006006006006006
18.10000000000001,18.10000000000001,18.10000000000001,18.10000000000001,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.3877551020408165,5.557918882762857,332,98,5.132718682759534,4.697805950964719,24.003260195231817,7.148231707317073,7.080273294296025,40.870000000000005,17.217217217217218,82.08208208208208,0.7007007007007007
18.30000000000001,18.30000000000001,18.30000000000001,18.30000000000001,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.3877551020408165,5.561589577980611,332,98,5.178148226033216,4.746100580245215,24.003260195231817,7.224981729598051,7.182049022844098,40.870000000000005,17.21721721721721,82.18218218218219,0.6006006006006006
18.50000000000001,18.50000000000001,18.50000000000001,18.50000000000001,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.3636363636363638,5.554967829334415,333,99,5.196589076315382,4.751542371416279,24.003260195231817,7.250828258221682,7.191798027996801,40.870000000000005,17.21721721721721,82.18218218218219,0.6006006006006006
18.70000000000001,18.70000000000001,18.70000000000001,18.70000000000001,50,-1.0,-0.1,14.853699875788523,16.539999999999992,3.3979591836734695,5.574614100158052,333,98,5.2037230329649535,4.762697839787928,24.003260195231817,7.260048721071864,7.201580960381515,40.870000000000005,17.21721721721721,82.18218218218219,0.6006006006006006
18.90000000000001,18.90000000000001,18.90000000000001,18.90000000000001,50,-1.0,-0.1,14.853699875788523,16.730000000000018,3.377551020408163,5.531939369350719,331,98,5.256830340365837,4.875767789446034,24.003260195231817,7.350815085158151,7.418321794095055,40.870000000000005,17.117117117117118,82.28228228228228,0.6006006006006006
19.10000000000001,19.10000000000001,19.10000000000001,19.10000000000001,50,-1.0,-0.1,14.853699875788523,16.730000000000018,3.3917525773195876,5.549322798901763,329,97,5.343174146985758,4.959839195055446,24.89338265483419,7.471796116504855,7.53371252729147,41.489999999999995,17.017017017017018,82.48248248248248,0.5005005005005005
19.30000000000001,19.30000000000001,19.30000000000001,19.30000000000001,50,-1.0,-0.1,14.853699875788523,16.730000000000018,3.3917525773195876,5.54374673450256,329,97,5.36380510145551,4.965884834344105,24.89338265483419,7.506832524271846,7.551342630641914,41.489999999999995,17.017017017017018,82.48248248248248,0.5005005005005005
19.50000000000001,19.50000000000001,19.50000000000001,19.50000000000001,50,-1.0,-0.1,14.853699875788523,16.730000000000018,3.3711340206185567,5.519075799721309,327,97,5.399718222885605,5.017247923906289,25.029182967088634,7.571371359223302,7.653845022541455,42.32999999999999,16.916916916916918,82.48248248248248,0.6006006006006006
19.70000000000001,19.70000000000001,19.70000000000001,19.70000000000001,50,-1.0,-0.1,14.853699875788523,16.730000000000018,3.326530612244898,5.471215046568503,326,98,5.468452644972457,5.106157029419257,25.029182967088634,7.6924484848484855,7.846177873145826,42.32999999999999,16.81681681681681,82.58258258258259,0.6006006006006006
19.900000000000013,19.900000000000013,19.900000000000013,19.900000000000013,50,-1.0,-0.1,14.853699875788523,16.730000000000018,3.306122448979592,5.41616658484598,324,98,5.5644922440836675,5.227228492425199,26.273214496897786,7.847469733656174,8.082767638740362,43.94,16.716716716716718,82.68268268268268,0.6006006006006006

