mad_timestamp(s),mad_x,mad_y,mad_z,low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
9.100000000000001,9.100000000000001,9.100000000000001,9.100000000000001,50,-1.0,-0.1,9.64689069078737,13.349999999999994,11.0,26.55012412229161,242,22,0.47484590648572345,1.5010694383469527,9.64689069078737,0.6201806020066889,1.9915056825856345,16.039999999999996,8.348567946374157,91.102985984156,0.5484460694698354
9.3,9.3,9.3,9.3,50,-1.0,-0.1,9.64689069078737,13.349999999999994,11.0,26.55012412229161,242,22,0.4818313426125691,1.5246815398363947,10.925058352246907,0.629879679144385,2.0258532859822376,16.039999999999996,8.34856794637416,91.16392443631932,0.4875076173065204
9.500000000000002,9.500000000000002,9.500000000000002,9.500000000000002,50,-1.0,-0.1,9.64689069078737,13.349999999999994,11.0,26.55012412229161,242,22,0.4818313426125691,1.5246815398363947,10.925058352246907,0.629879679144385,2.0258532859822376,16.039999999999996,8.34856794637416,91.16392443631932,0.4875076173065204
9.700000000000003,9.700000000000003,9.700000000000003,9.700000000000003,50,-1.0,-0.1,9.64689069078737,13.349999999999994,11.0,26.55012412229161,242,22,0.4818313426125691,1.5246815398363947,10.925058352246907,0.629879679144385,2.0258532859822376,16.039999999999996,8.34856794637416,91.16392443631932,0.4875076173065204
9.900000000000002,9.900000000000002,9.900000000000002,9.900000000000002,50,-1.0,-0.1,9.64689069078737,13.349999999999994,11.0,26.55012412229161,242,22,0.4818313426125691,1.5246815398363947,10.925058352246907,0.629879679144385,2.0258532859822376,16.039999999999996,8.34856794637416,91.16392443631932,0.4875076173065204
10.100000000000001,10.100000000000001,10.100000000000001,10.100000000000001,50,-1.0,-0.1,10.116367925298091,13.349999999999994,11.523809523809524,27.065386518435133,242,21,0.4960920846157187,1.568048347751019,10.925058352246907,0.6461081441922563,2.0679659857158827,16.039999999999996,8.348567946374164,91.28580134064595,0.3656307129798903
10.300000000000002,10.300000000000002,10.300000000000002,10.300000000000002,50,-1.0,-0.1,10.116367925298091,13.25,11.0,26.55012412229161,242,22,0.4879893514237729,1.5374442988120598,10.925058352246907,0.6346897931954636,2.02278599855905,16.039999999999996,8.348567946374166,91.34673979280926,0.30469226081657524
10.500000000000004,10.500000000000004,10.500000000000004,10.500000000000004,50,-1.0,-0.1,10.116367925298091,13.25,11.0,26.55012412229161,242,22,0.4879893514237729,1.5374442988120598,10.925058352246907,0.6346897931954636,2.02278599855905,16.039999999999996,8.348567946374166,91.34673979280926,0.30469226081657524
10.700000000000003,10.700000000000003,10.700000000000003,10.700000000000003,50,-1.0,-0.1,10.116367925298091,13.25,11.0,26.55012412229161,242,22,0.4879893514237729,1.5374442988120598,10.925058352246907,0.6346897931954636,2.02278599855905,16.039999999999996,8.348567946374166,91.34673979280926,0.30469226081657524
10.900000000000002,10.900000000000002,10.900000000000002,10.900000000000002,50,-1.0,-0.1,10.116367925298091,13.25,11.0,26.55012412229161,242,22,0.4879893514237729,1.5374442988120598,10.925058352246907,0.6346897931954636,2.02278599855905,16.039999999999996,8.348567946374166,91.34673979280926,0.30469226081657524
