timestamp(s),s1,s2,s3,s4,s5,s6,x,y,z,distance_zero
12780,24.36000000000003,64.47333333333336,172.70666666666585,109.27733333333293,90,10.0,-88.42,195.28,283,355.0230623494761
12800,24.780000000000033,64.63666666666668,172.7533333333325,109.67866666666626,90,10.0,-90.2,195.38,281,353.9355653222773
12820,25.200000000000035,64.80000000000001,172.79999999999916,110.07999999999959,90,10.0,-91.97,195.45,279,352.8458351745136
12840,25.620000000000037,64.96333333333334,172.8466666666658,110.48133333333291,90,10.0,-93.74,195.48,277,351.7507896224257
12860,26.04000000000004,65.12666666666667,172.89333333333246,110.88266666666624,90,10.0,-95.51,195.47,275,350.6503686009755
12880,26.46000000000004,65.28999999999999,172.93999999999912,111.28399999999957,90,10.0,-97.27,195.43,273,349.5473327033122
12900,26.88000000000004,65.45333333333332,172.98666666666577,111.68533333333289,90,10.0,-99.03,195.36,270,347.6671835247037
12920,27.300000000000043,65.61666666666665,173.03333333333242,112.08666666666622,90,10.0,-100.78,195.25,268,346.5590438871853
12940,27.720000000000045,65.77999999999997,173.07999999999907,112.48799999999954,90,10.0,-102.52,195.11,266,345.447915755762
12960,28.140000000000047,65.9433333333333,173.12666666666573,112.88933333333287,90,10.0,-104.26,194.93,264,344.33102169278914
12980,28.56000000000005,66.10666666666663,173.17333333333238,113.2906666666662,90,10.0,-105.99,194.72,262,343.21095335085096
13000,28.98000000000005,66.26999999999995,173.21999999999903,113.69199999999952,90,10.0,-107.71,194.47,260,342.08189808874715
13020,29.400000000000052,66.43333333333328,173.26666666666569,114.09333333333285,90,10.0,-109.42,194.19,258,340.9493987382878
13040,29.820000000000054,66.59666666666661,173.31333333333234,114.49466666666618,90,10.0,-111.13,193.88,256,339.81661422008193
13060,30.240000000000055,66.75999999999993,173.359999999999,114.8959999999995,90,10.0,-112.82,193.54,253,337.92763130587593
13080,30.660000000000057,66.92333333333326,173.40666666666564,115.29733333333283,90,10.0,-114.51,193.16,251,336.78528129952474
13100,31.08000000000006,67.08666666666659,173.4533333333323,115.69866666666616,90,10.0,-116.18,192.75,249,335.63574735120216
13120,31.50000000000006,67.24999999999991,173.49999999999895,116.09999999999948,90,10.0,-117.84,192.3,247,334.4765396855211
13140,31.920000000000062,67.41333333333324,173.5466666666656,116.50133333333281,90,10.0,-119.49,191.82,245,333.3133248161555
13160,32.34000000000006,67.57666666666657,173.59333333333225,116.90266666666614,90,10.0,-121.13,191.32,243,332.1518015907787
13180,32.76000000000006,67.7399999999999,173.6399999999989,117.30399999999946,90,10.0,-122.76,190.77,240,330.2471960516849
13200,33.180000000000064,67.90333333333322,173.68666666666556,117.70533333333279,90,10.0,-124.37,190.2,238,329.07132494339277
13220,33.600000000000065,68.06666666666655,173.7333333333322,118.10666666666611,90,10.0,-125.97,189.6,236,327.8911418443627
13240,34.02000000000007,68.22999999999988,173.77999999999886,118.50799999999944,90,10.0,-127.55,188.96,234,326.69693004373335
13260,34.44000000000007,68.3933333333332,173.82666666666552,118.90933333333277,90,10.0,-129.12,188.29,232,325.4982311779896
13280,34.86000000000007,68.55666666666653,173.87333333333217,119.3106666666661,90,10.0,-130.67,187.59,230,324.29100665914245
13300,35.28000000000007,68.71999999999986,173.91999999999882,119.71199999999942,90,10.0,-132.21,186.86,228,323.07916011405007
13320,35.700000000000074,68.88333333333318,173.96666666666547,120.11333333333275,90,10.0,-133.73,186.11,225,321.1629570794241
13340,36.120000000000076,69.04666666666651,174.01333333333213,120.51466666666607,90,10.0,-135.23,185.32,223,319.93695519586356
13360,36.54000000000008,69.20999999999984,174.05999999999878,120.9159999999994,90,10.0,-136.72,184.5,221,318.7061474148247
13380,36.96000000000008,69.37333333333316,174.10666666666543,121.31733333333273,90,10.0,-138.19,183.65,219,317.4662164703514
13400,37.38000000000008,69.53666666666649,174.15333333333209,121.71866666666605,90,10.0,-139.64,182.77,217,316.21701804298897
13420,37.80000000000008,69.69999999999982,174.19999999999874,122.11999999999938,90,10.0,-141.07,181.87,215,314.964191297995
13440,38.220000000000084,69.86333333333314,174.2466666666654,122.5213333333327,90,10.0,-142.48,180.93,212,313.0179153019839
13460,38.640000000000086,70.02666666666647,174.29333333333204,122.92266666666603,90,10.0,-143.88,179.97,210,311.7541584325701
13480,39.06000000000009,70.1899999999998,174.3399999999987,123.32399999999936,90,10.0,-145.25,178.98,208,310.4760907058706
13500,39.48000000000009,70.35333333333313,174.38666666666535,123.72533333333269,90,10.0,-146.6,177.97,206,309.1939211886288
13520,39.90000000000009,70.51666666666645,174.433333333332,124.12666666666601,90,10.0,-147.93,176.92,204,307.8960397601762
13540,40.32000000000009,70.67999999999978,174.47999999999865,124.52799999999934,90,10.0,-149.24,175.85,202,306.59386833399
13560,40.740000000000094,70.8433333333331,174.5266666666653,124.92933333333266,90,10.0,-150.53,174.76,199,304.6331211473894
13580,41.160000000000096,71.00666666666643,174.57333333333196,125.33066666666599,90,10.0,-151.79,173.63,197,303.30938165510145
13600,41.5800000000001,71.16999999999976,174.6199999999986,125.73199999999932,90,10.0,-153.03,172.49,195,301.9867232180912
13620,42.0000000000001,71.33333333333309,174.66666666666526,126.13333333333264,90,10.0,-154.25,171.32,193,300.65362944757544
13640,42.4200000000001,71.49666666666641,174.71333333333192,126.53466666666597,90,10.0,-155.45,170.12,191,299.3100681567528
13660,42.8400000000001,71.65999999999974,174.75999999999857,126.9359999999993,90,10.0,-156.62,168.9,189,297.9564303719589
13680,43.260000000000105,71.82333333333307,174.80666666666522,127.33733333333262,90,10.0,-157.77,167.65,187,296.59213644329816
13700,43.680000000000106,71.9866666666664,174.85333333333188,127.73866666666595,90,10.0,-158.89,166.39,184,294.5974612925237
13720,44.10000000000011,72.14999999999972,174.89999999999853,128.13999999999928,90,10.0,-159.99,165.1,182,293.2214352669327
13740,44.52000000000011,72.31333333333305,174.94666666666518,128.5413333333326,90,10.0,-161.06,163.78,180,291.82908011368573
13760,44.94000000000011,72.47666666666638,174.99333333333183,128.94266666666593,90,10.0,-162.11,162.45,178,290.43700625092526
13780,45.36000000000011,72.6399999999997,175.03999999999849,129.34399999999926,90,10.0,-163.13,161.1,176,289.03391998172117
13800,45.780000000000115,72.80333333333303,175.08666666666514,129.74533333333258,90,10.0,-164.13,159.72,174,287.61977557184764
13820,46.20000000000012,72.96666666666636,175.1333333333318,130.1466666666659,90,10.0,-165.1,158.32,172,286.1943961715533
13840,46.62000000000012,73.12999999999968,175.17999999999844,130.54799999999923,90,10.0,-166.04,156.91,170,284.76311155063604
