timestamp(s),temperature(degrees)
1983,24.84364101
1986,24.82544201
1989,24.80684636
1992,24.78882883
1995,24.77041855
1998,24.75234094
2001,24.73435348
2004,24.71669295
2007,24.69864706
2010,24.68069178
2013,24.66329413
2016,24.64674015
2019,24.62901127
2022,24.6118376
2025,24.59429152
2028,24.57729261
2031,24.55992467
2034,24.54309804
2037,24.52590588
2040,24.50924947
2043,24.49223092
2046,24.47574216
2049,24.45889498
2052,24.44257201
2055,24.42589395
2058,24.40973476
2061,24.39322374
2064,24.3772262
2067,24.36088052
2070,24.34504301
2073,24.3288604
2076,24.31318095
2079,24.2971599
2082,24.28163681
2085,24.26577516
2088,24.25040667
2091,24.23387803
2094,24.21948745
2097,24.20394006
2100,24.1888756
2103,24.17348268
2106,24.15856789
2109,24.14332789
2112,24.12856127
2115,24.11347245
2118,24.09885236
2121,24.08391326
2124,24.06943811
2127,24.05464725
2130,24.04031561
2133,24.02567131
2136,24.01148173
2139,23.99698257
2142,23.98293367
2145,23.96857808
2148,23.95429404
2151,23.94045495
2154,23.92631237
2157,23.91261028
2160,23.89860781
2163,23.88504319
2166,23.87037806
2169,23.85698309
2172,23.84293459
2175,23.83002885
2178,23.81647043
2181,23.80333227
2184,23.78955144
2187,23.77688762
2190,23.79352016
2193,23.83661196
2196,23.90634723
2199,23.99706803
2202,24.1118439
2205,24.24292388
2208,24.3958243
2211,24.56102729
2214,24.74612075
2217,24.94009593
2220,25.15229579
2223,25.3704566
2226,25.60540047
2229,25.84381387
2232,26.09854858
2235,26.3538103
2238,26.62351579
2241,26.89277544
2244,27.1755376
2247,27.45631744
2250,27.74978295
2253,28.0399648
2256,28.34211766
2259,28.63988469
2262,28.94899532
2265,29.25279353
2268,29.5673884
2271,29.87588924
2274,30.19470733
2277,30.50677452
2280,30.79880593
2283,31.05748128
2286,31.29876221
2289,31.5124756
2292,31.71103151
2295,31.88527476
2298,32.04520951
2301,32.18535835
2304,32.31398594
2307,32.42543289
2310,32.52679623
2313,32.61446848
2316,32.69248576
2319,32.75834765
2322,32.81642542
2325,32.8643611
2328,32.90542145
2331,32.93804938
2334,32.96537662
2337,32.98568633
2340,32.99977665
2343,33.00892566
2346,33.01322833
2349,33.01206605
2352,33.00736919
2355,32.99810266
2358,32.98501948
2361,32.96897884
2364,32.95021186
2367,32.92837078
2370,32.90404262
2373,32.87816125
2376,32.8492629
2379,32.81913129
2382,32.78630953
2385,32.7526785
2388,32.71644672
2391,32.68000995
2394,32.64036594
2397,32.60140844
2400,32.56030822
2403,32.51855117
2406,32.47559924
2409,32.43299452
2412,32.38850437
2415,32.3445418
2418,32.29879885
2421,32.25374358
2424,32.2069993
2427,32.16107827
2430,32.11354882
2433,32.06695624
2436,32.01881517
2439,31.97078526
2442,31.92240294
2445,31.87368281
2448,31.82533882
2451,31.77545189
2454,31.72715562
2457,31.6779798
2460,31.62961131
2463,31.58057738
2466,31.53282821
2469,31.4837987
2472,31.43592555
2475,31.38711258
2478,31.33872626
2481,31.28914972
2484,31.24176667
2487,31.19238689
2490,31.14444417
2493,31.09613675
2496,31.04844394
2499,30.99963477
2502,30.95304112
2505,30.90531988
2508,30.85898927
2511,30.81155159
2514,30.76550969
2517,30.71822486
2520,30.67264775
2523,30.62584557
2526,30.58044086
2529,30.53397297
2532,30.48813105
2535,30.44127081
2538,30.39586059
2541,30.35023685
2544,30.30598897
2547,30.25993136
2550,30.21530446
2553,30.16970407
2556,30.12628892
2559,30.08131139
2562,30.03808017
2565,29.99328377
2568,29.94988411
2571,29.90632933
2574,29.86409742
2577,29.82011242
2580,29.77750462
2583,29.73474548
2586,29.69253738
2589,29.64940418
2592,29.60762114
2595,29.56493656
2598,29.5243578
2601,29.48206188
2604,29.44108912
2607,29.39923451
2610,29.3594575
2613,29.31743638
2616,29.27780862
2619,29.23755545
2622,29.19852751
2625,29.15783283
2628,29.11918497
2631,29.07965207
2634,29.04055433
2637,29.00063196
2640,28.962729
2643,28.92317068
2646,28.88486459
2649,28.8457366
2652,28.8086056
2655,28.76984584
2658,28.73308073
2661,28.69547998
2664,28.65902902
2667,28.62174346
2670,28.5848398
2673,28.54712594
2676,28.5114197
2679,28.47408877
2682,28.4379304
2685,28.40179321
2688,28.36598921
2691,28.3302007
2694,28.29474331
2697,28.2592024
2700,28.22497855
2703,28.18908078
2706,28.15418498
2709,28.1195763
2712,28.08513956
2715,28.04996432
2718,28.01496301
2721,27.98184098
2724,27.9481062
2727,27.91444365
2730,27.88180911
2733,27.84842803
2736,27.81438999
2739,27.781343
2742,27.74932397
2745,27.71743311
2748,27.68402146
2751,27.65245203
2754,27.62020491
2757,27.58729848
2760,27.55543079
2763,27.52374401
2766,27.49216744
2769,27.461561
2772,27.43026288
2775,27.39992363
2778,27.3689032
2781,27.33883794
2784,27.30809743
2787,27.2783057
2790,27.24784843
2793,27.21831965
2796,27.18732734
2799,27.15732287
2802,27.12827166
2805,27.09858187
2808,27.06904128
2811,27.04040912
2814,27.01113853
2817,26.98276035
2820,26.95296012
2823,26.92411546
2826,26.89464826
2829,26.86690709
2832,26.83855477
2835,26.8110729
2838,26.78297614
2841,26.75573379
2844,26.7270941
2847,26.6993804
2850,26.6718748
2853,26.64520223
2856,26.6171441
2859,26.58999296
2862,26.5630742
2865,26.53620768
2868,26.50956374
2871,26.48296329
2874,26.45657545
2877,26.43098308
2880,26.4033197
2883,26.37868734
2886,26.35280143
2889,26.32770833
2892,26.30206777
2895,26.27643317
2898,26.25022962
2901,26.22562977
2904,26.19970741
2907,26.17462511
2910,26.14982122
2913,26.12498574
2916,26.09961349
2919,26.07505047
2922,26.04994969
2925,26.02642782
2928,26.00238383
2931,25.97907482
2934,25.95522665
