timestamp(s),accel(m/s2),speed(m/s),position(m)
1291.2	0	0	1307.52
1291.3	0	0	1307.62
1291.4	0	0	1307.72
1291.5	0	0	1307.82
1291.6	0	0	1307.92
1291.7	0	0	1308.02
1291.8	0	0	1308.12
1291.9	0	0	1308.22
1292	0	0	1308.32
1292.1	0	0	1308.42
1292.2	0	0	1308.52
1292.3	0	0	1308.62
1292.4	0	0	1308.72
1292.5	0	0	1308.82
1292.6	0	0	1308.92
1292.7	0	0	1309.02
1292.8	0	0	1309.12
1292.9	0	0	1309.22
1293	0	0	1309.32
1293.1	0	0	1309.42
1293.2	0	0	1309.52
1293.3	0	0	1309.62
1293.4	0	0	1309.72
1293.5	0	0	1309.82
1293.6	0	0	1309.92
1293.7	0	0	1310.02
1293.8	0	0	1310.12
1293.9	0	0	1310.22
1294	0	0	1310.32
1294.1	0	0	1310.42
1294.2	0	0	1310.52
1294.3	0	0	1310.62
1294.4	0	0	1310.72
1294.5	0	0	1310.82
1294.6	0	0	1310.92
1294.7	0	0	1311.02
1294.8	0	0	1311.12
1294.9	0	0	1311.22
1295	0	0	1311.32
1295.1	0	0	1311.42
1295.2	0	0	1311.52
1295.3	0	0	1311.62
1295.4	0	0	1311.72
1295.5	0	0	1311.82
1295.6	0	0	1311.92
1295.7	0	0	1312.02
1295.8	0	0	1312.12
1295.9	0	0	1312.22
1296	0	0	1312.32
1296.1	0	0	1312.42
1296.2	0	0	1312.52
1296.3	0	0	1312.62
1296.4	0	0	1312.72
1296.5	0	0	1312.82
1296.6	0	0	1312.92
1296.7	0	0	1313.02
1296.8	0	0	1313.12
1296.9	0	0	1313.22
1297	0	0	1313.32
1297.1	0	0	1313.42
1297.2	0	0	1313.52
1297.3	0	0	1313.62
1297.4	0	0	1313.72
1297.5	0	0	1313.82
1297.6	0	0	1313.92
1297.7	0	0	1314.02
1297.8	0	0	1314.12
1297.9	0	0	1314.22
1298	0	0	1314.32
1298.1	0	0	1314.42
1298.2	0	0	1314.52
1298.3	0	0	1314.62
1298.4	0	0	1314.72
1298.5	0	0	1314.82
1298.6	0	0	1314.92
1298.7	0	0	1315.02
1298.8	0	0	1315.12
1298.9	0	0	1315.22
1299	0	0	1315.32
1299.1	0	0	1315.42
1299.2	0	0	1315.52
1299.3	0	0	1315.62
1299.4	0	0	1315.72
1299.5	0	0	1315.82
1299.6	0	0	1315.92
1299.7	0	0	1316.02
1299.8	0	0	1316.12
1299.9	0	0	1316.22
1300	0	0	1316.32
1300.1	0	0	1316.42
1300.2	0	0	1316.52
1300.3	0	0	1316.62
1300.4	0	0	1316.72
1300.5	0	0	1316.82
1300.6	0	0	1316.92
1300.7	0	0	1317.02
1300.8	0	0	1317.12
1300.9	0	0	1317.22
1301	0	0	1317.32
1301.1	0	0	1317.42
1301.2	0	0	1317.52
1301.3	0	0	1317.62
1301.4	0	0	1317.72
1301.5	0	0	1317.82
1301.6	0	0	1317.92
1301.7	0	0	1318.02
1301.8	0	0	1318.12
1301.9	0	0	1318.22
1302	0	0	1318.32
1302.1	0	0	1318.42
1302.2	0	0	1318.52
1302.3	0	0	1318.62
1302.4	0	0	1318.72
1302.5	0	0	1318.82
1302.6	0	0	1318.92
1302.7	0	0	1319.02
1302.8	0	0	1319.12
1302.9	0	0	1319.22
1303	0	0	1319.32
1303.1	0	0	1319.42
1303.2	0	0	1319.52
1303.3	0	0	1319.62
1303.4	0	0	1319.72
1303.5	0	0	1319.82
1303.6	0	0	1319.92
1303.7	0	0	1320.02
1303.8	0	0	1320.12
1303.9	0	0	1320.22
1304	0	0	1320.32
1304.1	0	0	1320.42
1304.2	0	0	1320.52
1304.3	0	0	1320.62
1304.4	0	0	1320.72
1304.5	0	0	1320.82
1304.6	0	0	1320.92
1304.7	0	0	1321.02
1304.8	0	0	1321.12
1304.9	0	0	1321.22
1305	0	0	1321.32
1305.1	0	0	1321.42
1305.2	0	0	1321.52
1305.3	0	0	1321.62
1305.4	0	0	1321.72
1305.5	0	0	1321.82
1305.6	0	0	1321.92
1305.7	0	0	1322.02
1305.8	0	0	1322.12
1305.9	0	0	1322.22
1306	0	0	1322.32
1306.1	0	0	1322.42
1306.2	0	0	1322.52
1306.3	0	0	1322.62
1306.4	0	0	1322.72
1306.5	0	0	1322.82
1306.6	0	0	1322.92
1306.7	0	0	1323.02
1306.8	0	0	1323.12
1306.9	0	0	1323.22
1307	0	0	1323.32
1307.1	0	0	1323.42
1307.2	0	0	1323.52
1307.3	0	0	1323.62
1307.4	0	0	1323.72
1307.5	0	0	1323.82
1307.6	0	0	1323.92
1307.7	0	0	1324.02
1307.8	0	0	1324.12
1307.9	0	0	1324.22
1308	0	0	1324.32
1308.1	0	0	1324.42
1308.2	0	0	1324.52
1308.3	0	0	1324.62
1308.4	0	0	1324.72
1308.5	0	0	1324.82
1308.6	0	0	1324.92
1308.7	0	0	1325.02
1308.8	0	0	1325.12
1308.9	0	0	1325.22
1309	0	0	1325.32
1309.1	0	0	1325.42
1309.2	0	0	1325.52
1309.3	0	0	1325.62
1309.4	0	0	1325.72
1309.5	0	0	1325.82
1309.6	0	0	1325.92
1309.7	0	0	1326.02
1309.8	0	0	1326.12
1309.9	0	0	1326.22
1310	0	0	1326.32
1310.1	0	0	1326.42
1310.2	0	0	1326.52
1310.3	0	0	1326.62
1310.4	0	0	1326.72
1310.5	0	0	1326.82
1310.6	0	0	1326.92
1310.7	0	0	1327.02
1310.8	0	0	1327.12
1310.9	0	0	1327.22
1311	0	0	1327.32
1311.1	0	0	1327.42
1311.2	0	0	1327.52
1311.3	0	0	1327.62
1311.4	0	0	1327.72
1311.5	0	0	1327.82
1311.6	0	0	1327.92
1311.7	0	0	1328.02
1311.8	0	0	1328.12
1311.9	0	0	1328.22
1312	0	0	1328.32
1312.1	0	0	1328.42
1312.2	0	0	1328.52
1312.3	0	0	1328.62
1312.4	0	0	1328.72
1312.5	0	0	1328.82
1312.6	0	0	1328.92
1312.7	0	0	1329.02
1312.8	0	0	1329.12
1312.9	0	0	1329.22
1313	0	0	1329.32
1313.1	0	0	1329.42
1313.2	0	0	1329.52
1313.3	0	0	1329.62
1313.4	0	0	1329.72
1313.5	0	0	1329.82
1313.6	0	0	1329.92
1313.7	0	0	1330.02
1313.8	0	0	1330.12
1313.9	0	0	1330.22
1314	0	0	1330.32
1314.1	0	0	1330.42
1314.2	0	0	1330.52
1314.3	0	0	1330.62
1314.4	0	0	1330.72
1314.5	0	0	1330.82
1314.6	0	0	1330.92
1314.7	0	0	1331.02
1314.8	0	0	1331.12
1314.9	0	0	1331.22
1315	0	0	1331.32
1315.1	0	0	1331.42
1315.2	0	0	1331.52
1315.3	0	0	1331.62
1315.4	0	0	1331.72
1315.5	0	0	1331.82
1315.6	0	0	1331.92
1315.7	0	0	1332.02
1315.8	0	0	1332.12
1315.9	0	0	1332.22
1316	0	0	1332.32
1316.1	0	0	1332.42
1316.2	0	0	1332.52
1316.3	0	0	1332.62
1316.4	0	0	1332.72
1316.5	0	0	1332.82
1316.6	0	0	1332.92
1316.7	0	0	1333.02
1316.8	0	0	1333.12
1316.9	0	0	1333.22
1317	0	0	1333.32
1317.1	0	0	1333.42
1317.2	0	0	1333.52
1317.3	0	0	1333.62
1317.4	0	0	1333.72
1317.5	0	0	1333.82
1317.6	0	0	1333.92
1317.7	0	0	1334.02
1317.8	0	0	1334.12
1317.9	0	0	1334.22
1318	0	0	1334.32
1318.1	0	0	1334.42
1318.2	0	0	1334.52
1318.3	0	0	1334.62
1318.4	0	0	1334.72
1318.5	0	0	1334.82
1318.6	0	0	1334.92
1318.7	0	0	1335.02
1318.8	0	0	1335.12
1318.9	0	0	1335.22
1319	0	0	1335.32
1319.1	0	0	1335.42
1319.2	0	0	1335.52
1319.3	0	0	1335.62
1319.4	0	0	1335.72
1319.5	0	0	1335.82
1319.6	0	0	1335.92
1319.7	0	0	1336.02
1319.8	0	0	1336.12
1319.9	0	0	1336.22
1320	0	0	1336.32
1320.1	0	0	1336.42
1320.2	0	0	1336.52
1320.3	0	0	1336.62
1320.4	0	0	1336.72
1320.5	0	0	1336.82
1320.6	0	0	1336.92
1320.7	0	0	1337.02
1320.8	0	0	1337.12
1320.9	0	0	1337.22
1321	0	0	1337.32
1321.1	0	0	1337.42
1321.2	0	0	1337.52
1321.3	0	0	1337.62
1321.4	0	0	1337.72
1321.5	0	0	1337.82
1321.6	0	0	1337.92
1321.7	0	0	1338.02
1321.8	0	0	1338.12
1321.9	0	0	1338.22
1322	0	0	1338.32
1322.1	0	0	1338.42
1322.2	0	0	1338.52
1322.3	0	0	1338.62
1322.4	0	0	1338.72
1322.5	0	0	1338.82
1322.6	0	0	1338.92
1322.7	0	0	1339.02
1322.8	0	0	1339.12
1322.9	0	0	1339.22
1323	0	0	1339.32
1323.1	0	0	1339.42
1323.2	0	0	1339.52
1323.3	0	0	1339.62
1323.4	0	0	1339.72
1323.5	0	0	1339.82
1323.6	0	0	1339.92
1323.7	0	0	1340.02
1323.8	0	0	1340.12
1323.9	0	0	1340.22
1324	0	0	1340.32
1324.1	0	0	1340.42
1324.2	0	0	1340.52
1324.3	0	0	1340.62
1324.4	0	0	1340.72
1324.5	0	0	1340.82
1324.6	0	0	1340.92
1324.7	0	0	1341.02
1324.8	0	0	1341.12
1324.9	0	0	1341.22
1325	0	0	1341.32
1325.1	0	0	1341.42
1325.2	0	0	1341.52
1325.3	0	0	1341.62
1325.4	0	0	1341.72
1325.5	0	0	1341.82
1325.6	0	0	1341.92
1325.7	0	0	1342.02
1325.8	0	0	1342.12
1325.9	0	0	1342.22
1326	0	0	1342.32
1326.1	0	0	1342.42
1326.2	0	0	1342.52
1326.3	0	0	1342.62
1326.4	0	0	1342.72
1326.5	0	0	1342.82
1326.6	0	0	1342.92
1326.7	0	0	1343.02
1326.8	0	0	1343.12
1326.9	0	0	1343.22
1327	0	0	1343.32
1327.1	0	0	1343.42
1327.2	0	0	1343.52
1327.3	0	0	1343.62
1327.4	0	0	1343.72
1327.5	0	0	1343.82
1327.6	0	0	1343.92
1327.7	0	0	1344.02
1327.8	0	0	1344.12
1327.9	0	0	1344.22
1328	0	0	1344.32
1328.1	0	0	1344.42
1328.2	0	0	1344.52
1328.3	0	0	1344.62
1328.4	0	0	1344.72
1328.5	0	0	1344.82
1328.6	0	0	1344.92
1328.7	0	0	1345.02
1328.8	0	0	1345.12
1328.9	0	0	1345.22
1329	0	0	1345.32
1329.1	0	0	1345.42
1329.2	0	0	1345.52
1329.3	0	0	1345.62
1329.4	0	0	1345.72
1329.5	0	0	1345.82
1329.6	0	0	1345.92
1329.7	0	0	1346.02
1329.8	0	0	1346.12
1329.9	0	0	1346.22
1330	0	0	1346.32
1330.1	0	0	1346.42
1330.2	0	0	1346.52
1330.3	0	0	1346.62
1330.4	0	0	1346.72
1330.5	0	0	1346.82
1330.6	0	0	1346.92
1330.7	0	0	1347.02
1330.8	0	0	1347.12
1330.9	0	0	1347.22
1331	0	0	1347.32
1331.1	0	0	1347.42
1331.2	0	0	1347.52
1331.3	0	0	1347.62
1331.4	0	0	1347.72
1331.5	0	0	1347.82
1331.6	0	0	1347.92
1331.7	0	0	1348.02
1331.8	0	0	1348.12
1331.9	0	0	1348.22
1332	0	0	1348.32
1332.1	0	0	1348.42
1332.2	0	0	1348.52
1332.3	0	0	1348.62
1332.4	0	0	1348.72
1332.5	0	0	1348.82
1332.6	0	0	1348.92
1332.7	0	0	1349.02
1332.8	0	0	1349.12
1332.9	0	0	1349.22
1333	0	0	1349.32
1333.1	0	0	1349.42
1333.2	0	0	1349.52
1333.3	0	0	1349.62
1333.4	0	0	1349.72
1333.5	0	0	1349.82
1333.6	0	0	1349.92
1333.7	0	0	1350.02
1333.8	0	0	1350.12
1333.9	0	0	1350.22
1334	0	0	1350.32
1334.1	0	0	1350.42
1334.2	0	0	1350.52
1334.3	0	0	1350.62
1334.4	0	0	1350.72
1334.5	0	0	1350.82
1334.6	0	0	1350.92
1334.7	0	0	1351.02
1334.8	0	0	1351.12
1334.9	0	0	1351.22
1335	0	0	1351.32
1335.1	0	0	1351.42
1335.2	0	0	1351.52
1335.3	0	0	1351.62
1335.4	0	0	1351.72
1335.5	0	0	1351.82
1335.6	0	0	1351.92
1335.7	0	0	1352.02
1335.8	0	0	1352.12
1335.9	0	0	1352.22
1336	0	0	1352.32
1336.1	0	0	1352.42
1336.2	0	0	1352.52
1336.3	0	0	1352.62
1336.4	0	0	1352.72
1336.5	0	0	1352.82
1336.6	0	0	1352.92
1336.7	0	0	1353.02
1336.8	0	0	1353.12
1336.9	0	0	1353.22
1337	0	0	1353.32
1337.1	0	0	1353.42
1337.2	0	0	1353.52
1337.3	0	0	1353.62
1337.4	0	0	1353.72
1337.5	0	0	1353.82
1337.6	0	0	1353.92
1337.7	0	0	1354.02
1337.8	0	0	1354.12
1337.9	0	0	1354.22
1338	0	0	1354.32
1338.1	0	0	1354.42
1338.2	0	0	1354.52
1338.3	0	0	1354.62
1338.4	0	0	1354.72
1338.5	0	0	1354.82
1338.6	0	0	1354.92
1338.7	0	0	1355.02
1338.8	0	0	1355.12
1338.9	0	0	1355.22
1339	0	0	1355.32
1339.1	0	0	1355.42
1339.2	0	0	1355.52
1339.3	0	0	1355.62
1339.4	0	0	1355.72
1339.5	0	0	1355.82
1339.6	0	0	1355.92
1339.7	0	0	1356.02
1339.8	0	0	1356.12
1339.9	0	0	1356.22
1340	0	0	1356.32
1340.1	0	0	1356.42
1340.2	0	0	1356.52
1340.3	0	0	1356.62
1340.4	0	0	1356.72
1340.5	0	0	1356.82
1340.6	0	0	1356.92
1340.7	0	0	1357.02
1340.8	0	0	1357.12
1340.9	0	0	1357.22
1341	0	0	1357.32
1341.1	0	0	1357.42
1341.2	0	0	1357.52
1341.3	0	0	1357.62
1341.4	0	0	1357.72
1341.5	0	0	1357.82
1341.6	0	0	1357.92
1341.7	0	0	1358.02
1341.8	0	0	1358.12
1341.9	0	0	1358.22
1342	0	0	1358.32
1342.1	0	0	1358.42
1342.2	0	0	1358.52
1342.3	0	0	1358.62
1342.4	0	0	1358.72
1342.5	0	0	1358.82
1342.6	0	0	1358.92
1342.7	0	0	1359.02
1342.8	0	0	1359.12
1342.9	0	0	1359.22
1343	0	0	1359.32
1343.1	0	0	1359.42
1343.2	0	0	1359.52
1343.3	0	0	1359.62
1343.4	0	0	1359.72
1343.5	0	0	1359.82
1343.6	0	0	1359.92
1343.7	0	0	1360.02
1343.8	0	0	1360.12
1343.9	0	0	1360.22
1344	0	0	1360.32
1344.1	0	0	1360.42
1344.2	0	0	1360.52
1344.3	0	0	1360.62
1344.4	0	0	1360.72
1344.5	0	0	1360.82
1344.6	0	0	1360.92
1344.7	0	0	1361.02
1344.8	0	0	1361.12
1344.9	0	0	1361.22
1345	0	0	1361.32
1345.1	0	0	1361.42
1345.2	0	0	1361.52
1345.3	0	0	1361.62
1345.4	0	0	1361.72
1345.5	0	0	1361.82
1345.6	0	0	1361.92
1345.7	0	0	1362.02
1345.8	0	0	1362.12
1345.9	0	0	1362.22
1346	0	0	1362.32
1346.1	0	0	1362.42
1346.2	0	0	1362.52
1346.3	0	0	1362.62
1346.4	0	0	1362.72
1346.5	0	0	1362.82
1346.6	0	0	1362.92
1346.7	0	0	1363.02
1346.8	0	0	1363.12
1346.9	0	0	1363.22
1347	0	0	1363.32
1347.1	0	0	1363.42
1347.2	0	0	1363.52
1347.3	0	0	1363.62
1347.4	0	0	1363.72
1347.5	0	0	1363.82
1347.6	0	0	1363.92
1347.7	0	0	1364.02
1347.8	0	0	1364.12
1347.9	0	0	1364.22
1348	0	0	1364.32
1348.1	0	0	1364.42
1348.2	0	0	1364.52
1348.3	0	0	1364.62
1348.4	0	0	1364.72
1348.5	0	0	1364.82
1348.6	0	0	1364.92
1348.7	0	0	1365.02
1348.8	0	0	1365.12
1348.9	0	0	1365.22
1349	0	0	1365.32
1349.1	0	0	1365.42
1349.2	0	0	1365.52
1349.3	0	0	1365.62
1349.4	0	0	1365.72
1349.5	0	0	1365.82
1349.6	0	0	1365.92
1349.7	0	0	1366.02
1349.8	0	0	1366.12
1349.9	0	0	1366.22
1350	0	0	1366.32
1350.1	0	0	1366.42
1350.2	0	0	1366.52
1350.3	0	0	1366.62
1350.4	0	0	1366.72
1350.5	0	0	1366.82
1350.6	0	0	1366.92
1350.7	0	0	1367.02
1350.8	0	0	1367.12
1350.9	0	0	1367.22
1351	0	0	1367.32
1351.1	0	0	1367.42
1351.2	0	0	1367.52
1351.3	0	0	1367.62
1351.4	0	0	1367.72
1351.5	0	0	1367.82
1351.6	0	0	1367.92
1351.7	0	0	1368.02
1351.8	0	0	1368.12
1351.9	0	0	1368.22
1352	0	0	1368.32
1352.1	0	0	1368.42
1352.2	0	0	1368.52
1352.3	0	0	1368.62
1352.4	0	0	1368.72
1352.5	0	0	1368.82
1352.6	0	0	1368.92
1352.7	0	0	1369.02
1352.8	0	0	1369.12
1352.9	0	0	1369.22
1353	0	0	1369.32
1353.1	0	0	1369.42
1353.2	0	0	1369.52
1353.3	0	0	1369.62
1353.4	0	0	1369.72
1353.5	0	0	1369.82
1353.6	0	0	1369.92
1353.7	0	0	1370.02
1353.8	0	0	1370.12
1353.9	0	0	1370.22
1354	0	0	1370.32
1354.1	0	0	1370.42
1354.2	0	0	1370.52
1354.3	0	0	1370.62
1354.4	0	0	1370.72
1354.5	0	0	1370.82
1354.6	0	0	1370.92
1354.7	0	0	1371.02
1354.8	0	0	1371.12
1354.9	0	0	1371.22
1355	0	0	1371.32
1355.1	0	0	1371.42
1355.2	0	0	1371.52
1355.3	0	0	1371.62
1355.4	0	0	1371.72
1355.5	0	0	1371.82
1355.6	0	0	1371.92
1355.7	0	0	1372.02
1355.8	0	0	1372.12
1355.9	0	0	1372.22
1356	0	0	1372.32
1356.1	0	0	1372.42
1356.2	0	0	1372.52
1356.3	0	0	1372.62
1356.4	0	0	1372.72
1356.5	0	0	1372.82
1356.6	0	0	1372.92
1356.7	0	0	1373.02
1356.8	0	0	1373.12
1356.9	0	0	1373.22
1357	0	0	1373.32
1357.1	0	0	1373.42
1357.2	0	0	1373.52
1357.3	0	0	1373.62
1357.4	0	0	1373.72
1357.5	0	0	1373.82
1357.6	0	0	1373.92
1357.7	0	0	1374.02
1357.8	0	0	1374.12
1357.9	0	0	1374.22
1358	0	0	1374.32
1358.1	0	0	1374.42
1358.2	0	0	1374.52
1358.3	0	0	1374.62
1358.4	0	0	1374.72
1358.5	0	0	1374.82
1358.6	0	0	1374.92
1358.7	0	0	1375.02
1358.8	0	0	1375.12
1358.9	0	0	1375.22
1359	0	0	1375.32
1359.1	0	0	1375.42
1359.2	0	0	1375.52
1359.3	0	0	1375.62
1359.4	0	0	1375.72
1359.5	0	0	1375.82
1359.6	0	0	1375.92
1359.7	0	0	1376.02
1359.8	0	0	1376.12
1359.9	0	0	1376.22
1360	0	0	1376.32
1360.1	0	0	1376.42
1360.2	0	0	1376.52
1360.3	0	0	1376.62
1360.4	0	0	1376.72
1360.5	0	0	1376.82
1360.6	0	0	1376.92
1360.7	0	0	1377.02
1360.8	0	0	1377.12
1360.9	0	0	1377.22
1361	0	0	1377.32
1361.1	0	0	1377.42
1361.2	0	0	1377.52
1361.3	0	0	1377.62
1361.4	0	0	1377.72
1361.5	0	0	1377.82
1361.6	0	0	1377.92
1361.7	0	0	1378.02
1361.8	0	0	1378.12
1361.9	0	0	1378.22
1362	0	0	1378.32
1362.1	0	0	1378.42
1362.2	0	0	1378.52
1362.3	0	0	1378.62
1362.4	0	0	1378.72
1362.5	0	0	1378.82
1362.6	0	0	1378.92
1362.7	0	0	1379.02
1362.8	0	0	1379.12
1362.9	0	0	1379.22
1363	0	0	1379.32
1363.1	0	0	1379.42
1363.2	0	0	1379.52
1363.3	0	0	1379.62
1363.4	0	0	1379.72
1363.5	0	0	1379.82
1363.6	0	0	1379.92
1363.7	0	0	1380.02
1363.8	0	0	1380.12
1363.9	0	0	1380.22
1364	0	0	1380.32
1364.1	0	0	1380.42
1364.2	0	0	1380.52
1364.3	0	0	1380.62
1364.4	0	0	1380.72
1364.5	0	0	1380.82
1364.6	0	0	1380.92
1364.7	0	0	1381.02
1364.8	0	0	1381.12
1364.9	0	0	1381.22
1365	0	0	1381.32
1365.1	0	0	1381.42
1365.2	0	0	1381.52
1365.3	0	0	1381.62
1365.4	0	0	1381.72
1365.5	0	0	1381.82
1365.6	0	0	1381.92
1365.7	0	0	1382.02
1365.8	0	0	1382.12
1365.9	0	0	1382.22
1366	0	0	1382.32
1366.1	0	0	1382.42
1366.2	0	0	1382.52
1366.3	0	0	1382.62
1366.4	0	0	1382.72
1366.5	0	0	1382.82
1366.6	0	0	1382.92
1366.7	0	0	1383.02
1366.8	0	0	1383.12
1366.9	0	0	1383.22
1367	0	0	1383.32
1367.1	0	0	1383.42
1367.2	0	0	1383.52
1367.3	0	0	1383.62
1367.4	0	0	1383.72
1367.5	0	0	1383.82
1367.6	0	0	1383.92
1367.7	0	0	1384.02
1367.8	0	0	1384.12
1367.9	0	0	1384.22
1368	0	0	1384.32
1368.1	0	0	1384.42
1368.2	0	0	1384.52
1368.3	0	0	1384.62
1368.4	0	0	1384.72
1368.5	0	0	1384.82
1368.6	0	0	1384.92
1368.7	0	0	1385.02
1368.8	0	0	1385.12
1368.9	0	0	1385.22
1369	0	0	1385.32
1369.1	0	0	1385.42
1369.2	0	0	1385.52
1369.3	0	0	1385.62
1369.4	0	0	1385.72
1369.5	0	0	1385.82
1369.6	0	0	1385.92
1369.7	0	0	1386.02
1369.8	0	0	1386.12
1369.9	0	0	1386.22
1370	0	0	1386.32
1370.1	0	0	1386.42
1370.2	0	0	1386.52
1370.3	0	0	1386.62
1370.4	0	0	1386.72
1370.5	0	0	1386.82
1370.6	0	0	1386.92
1370.7	0	0	1387.02
1370.8	0	0	1387.12
1370.9	0	0	1387.22
1371	0	0	1387.32
1371.1	0	0	1387.42
1371.2	0	0	1387.52
1371.3	0	0	1387.62
1371.4	0	0	1387.72
1371.5	0	0	1387.82
1371.6	0	0	1387.92
1371.7	0	0	1388.02
1371.8	0	0	1388.12
1371.9	0	0	1388.22
1372	0	0	1388.32
1372.1	0	0	1388.42
1372.2	0	0	1388.52
1372.3	0	0	1388.62
1372.4	0	0	1388.72
1372.5	0	0	1388.82
1372.6	0	0	1388.92
1372.7	0	0	1389.02
1372.8	0	0	1389.12
1372.9	0	0	1389.22
1373	0	0	1389.32
1373.1	0	0	1389.42
1373.2	0	0	1389.52
1373.3	0	0	1389.62
1373.4	0	0	1389.72
1373.5	0	0	1389.82
1373.6	0	0	1389.92
1373.7	0	0	1390.02
1373.8	0	0	1390.12
1373.9	0	0	1390.22
1374	0	0	1390.32
1374.1	0	0	1390.42
1374.2	0	0	1390.52
1374.3	0	0	1390.62
1374.4	0	0	1390.72
1374.5	0	0	1390.82
1374.6	0	0	1390.92
1374.7	0	0	1391.02
1374.8	0	0	1391.12
1374.9	0	0	1391.22
1375	0	0	1391.32
1375.1	0	0	1391.42
1375.2	0	0	1391.52
1375.3	0	0	1391.62
1375.4	0	0	1391.72
1375.5	0	0	1391.82
1375.6	0	0	1391.92
1375.7	0	0	1392.02
1375.8	0	0	1392.12
1375.9	0	0	1392.22
1376	0	0	1392.32
1376.1	0	0	1392.42
1376.2	0	0	1392.52
1376.3	0	0	1392.62
1376.4	0	0	1392.72
1376.5	0	0	1392.82
1376.6	0	0	1392.92
1376.7	0	0	1393.02
1376.8	0.0695	0.00695	1393.12
1376.9	0.139	0.02085	1393.22
1377	0.2085	0.0417	1393.32
1377.1	0.278	0.0695	1393.42
1377.2	0.3475	0.10425	1393.52
1377.3	0.417	0.14595	1393.62
1377.4	0.4865	0.1946	1393.72
1377.5	0.556	0.2502	1393.82
1377.6	0.6255	0.31275	1393.92
1377.7	0.6255	0.3753	1394.02
1377.8	0.6255	0.43785	1394.12
1377.9	0.6255	0.5004	1394.22
1378	0.6255	0.56295	1394.32
1378.1	0.6255	0.6255	1394.42
1378.2	0.6255	0.68805	1394.52
1378.3	0.6255	0.7506	1394.62
1378.4	0.556	0.8062	1394.72
1378.5	0.4865	0.85485	1394.82
1378.6	0.417	0.89655	1394.92
1378.7	0.3475	0.9313	1395.02
1378.8	0.278	0.9591	1395.12
1378.9	0.2085	0.976	1395.22
1379	0.139	0.976	1395.32
1379.1	0.0695	0.976	1395.42
1379.2	0	0.976	1395.52
1379.3	0	0.976	1395.62
1379.4	0	0.976	1395.72
1379.5	0	0.976	1395.82
1379.6	0	0.976	1395.92
1379.7	0	0.976	1396.02
1379.8	0	0.976	1396.12
1379.9	0	0.976	1396.22
1380	0	0.976	1396.32
1380.1	0	0.976	1396.42
1380.2	0	0.976	1396.52
1380.3	0	0.976	1396.62
1380.4	0	0.976	1396.72
1380.5	0	0.976	1396.82
1380.6	0	0.976	1396.92
1380.7	0	0.976	1397.02
1380.8	0	0.976	1397.12
1380.9	-0.0695	0.96905	1397.22
1381	-0.139	0.95515	1397.32
1381.1	-0.2085	0.9343	1397.42
1381.2	-0.278	0.9065	1397.52
1381.3	-0.3475	0.87175	1397.62
1381.4	-0.417	0.83005	1397.72
1381.5	-0.4865	0.7814	1397.82
1381.6	-0.556	0.7258	1397.92
1381.7	-0.556	0.6702	1398.02
1381.8	-0.556	0.6146	1398.12
1381.9	-0.556	0.559	1398.22
1382	-0.556	0.5034	1398.32
1382.1	-0.556	0.4478	1398.42
1382.2	-0.556	0.3922	1398.52
1382.3	-0.556	0.3366	1398.62
1382.4	-0.556	0.281	1398.72
1382.5	-0.4865	0.23235	1398.82
1382.6	-0.417	0.19065	1398.92
1382.7	-0.3475	0.1559	1399.02
1382.8	-0.278	0.1281	1399.12
1382.9	-0.2085	0.10725	1399.22
1383	-0.139	0.09335	1399.32
1383.1	0	0	1399.42
1383.2	0	0	1399.52
1383.3	0	0	1399.62
1383.4	0	0	1399.72
1383.5	0	0	1399.82
1383.6	0	0	1399.92
1383.7	0	0	1400.02
1383.8	0	0	1400.12
1383.9	0	0	1400.22
1384	0	0	1400.32
1384.1	0	0	1400.42
1384.2	0	0	1400.52
1384.3	0	0	1400.62
1384.4	0	0	1400.72
1384.5	0	0	1400.82
1384.6	0	0	1400.92
1384.7	0	0	1401.02
1384.8	0	0	1401.12
1384.9	0	0	1401.22
1385	0	0	1401.32
1385.1	0	0	1401.42
1385.2	0	0	1401.52
1385.3	0	0	1401.62
1385.4	0	0	1401.72
1385.5	0	0	1401.82
1385.6	0	0	1401.92
1385.7	0	0	1402.02
1385.8	0	0	1402.12
1385.9	0	0	1402.22
1386	0	0	1402.32
1386.1	0	0	1402.42
1386.2	0	0	1402.52
1386.3	0	0	1402.62
1386.4	0	0	1402.72
1386.5	0	0	1402.82
1386.6	0	0	1402.92
1386.7	0	0	1403.02
1386.8	0	0	1403.12
1386.9	0	0	1403.22
1387	0	0	1403.32
1387.1	0	0	1403.42
1387.2	0	0	1403.52
1387.3	0	0	1403.62
1387.4	0	0	1403.72
1387.5	0	0	1403.82
1387.6	0	0	1403.92
1387.7	0	0	1404.02
1387.8	0	0	1404.12
1387.9	0	0	1404.22
1388	0	0	1404.32
1388.1	0	0	1404.42
1388.2	0	0	1404.52
1388.3	0	0	1404.62
1388.4	0	0	1404.72
1388.5	0	0	1404.82
1388.6	0	0	1404.92
1388.7	0	0	1405.02
1388.8	0	0	1405.12
1388.9	0	0	1405.22
1389	0	0	1405.32
1389.1	0	0	1405.42
1389.2	0	0	1405.52
1389.3	0	0	1405.62
1389.4	0	0	1405.72
1389.5	0	0	1405.82
1389.6	0	0	1405.92
1389.7	0	0	1406.02
1389.8	0	0	1406.12
1389.9	0	0	1406.22
1390	0	0	1406.32
1390.1	0	0	1406.42
